sha,date,author,message,files_changed
be44e283d8abec55bd9a1c5fc702d3065353e2bb,2023-11-08 13:42:48+00:00,Anuken,progress,2
498bf079ec152dae273cd1cff3acfa4a160d064b,2023-11-08 03:44:22+00:00,GeraldEV,"Move Surge Alloy in ErekirTechTree to the correct position (#9253)

Surge Alloy can be first obtained on the ""Ravine"" map.
Thorium can be first obtained on the ""Caldera"" map.
The ""Ravine"" map must be unlocked and completed before the ""Caldera"" map can be accessed.
Since Surge Alloy isn't required to produce Thorium (and vice versa), they should appear at the same level of the tech tree, under Tungsten.

Signed-off-by: Gerald Elder-Vass <geraldev@hotmail.co.uk>",1
5c50356fb226767a9b55db5402930c6dc109c348,2023-11-08 03:38:53+00:00,The1Crux,"Update servers_v7.json (#9255)

Crux's Revelations servers addition",1
8f97625fa1544c38c500e82e5f26af4e9ac78d0f,2023-11-08 02:41:13+00:00,TheRadioactiveBanana,Eradication Mindustry IP change (#9241),1
d53ac76461028eed7602b6929f6a17e5880e6b18,2023-11-07 21:13:50+00:00,KotMilkMeoWtwo,"Update servers_v7.json (#9243)

I changed the host ip.",1
6dff68e7d90c63e494beb732d8e3f64cd13e76d7,2023-11-07 19:42:42+00:00,ApsZoldat,Texture marker implementation,5
65d0b6adccc0685b8e7dc4ec04b09f4c70e3b535,2023-11-07 15:56:17+00:00,Anuken,progress,3
0186c35a1a5d77b3b28a267dc937ef3360bc9e41,2023-11-07 05:11:44+00:00,Anuken,Flowfield tests,1
a17dcbca5aee0147cfb70d331e734984030c4028,2023-11-07 04:02:26+00:00,Anuken,Heuristic fixed,1
d6d9a52ef9c8715f95479f4f7739c994ba797516,2023-11-07 03:51:47+00:00,Anuken,"It works, but badly",2
e4eadbbb7f35db3093a0a3d13272bdfbedfaead3,2023-11-07 01:54:58+00:00,buthed010203,jlfhuyksft (#9251),1
cfb0ea1c8cd7dc8f5d564a7a498291760a71eaf7,2023-11-07 00:21:29+00:00,Anuken,Cluster A* progress,1
2bcf5bf6843773811431f471d2ecf090620891f3,2023-11-04 21:37:29+00:00,Anuken,Better connection storage,2
884482e9b645917ba6d31c6b90884415571e245f,2023-11-06 18:29:40+00:00,Anuken,Fixed #9248,1
8f4c21799c822598352fe1957350ef593ddd6fa4,2023-11-06 13:59:40+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
c0ed5b48f7ba2c45c16c8014ffa612aca29e290e,2023-11-06 13:59:33+00:00,Anuken,Fixed #9247,2
f0963ef302ed2de48b126dcf2ccb0fb9bd0994ab,2023-11-06 00:09:23+00:00,PloVez,"Update bundle_ru.properties (#9244)

I've translated the settinG",1
cdb6e3f85b0542fcf1201a34a050a4c872944f6f,2023-11-04 21:38:56+00:00,Anuken,Merge remote-tracking branch 'origin/master',5
6b2229ffb9d7f68d9a229252fdd8cfa08f34b166,2023-11-04 21:38:50+00:00,Anuken,Fixed #9239,1
70538e29853439baa26caeac6eae04f6e789c22f,2023-11-04 21:18:53+00:00,Anuken,suffering,2
24c2be499470f4c303cf07cf03b62fa4e11a3031,2023-11-04 18:00:32+00:00,summoner001,"Update bundle_hu.properties (#9236)

Minor fixes",1
88285c79ccfeb92427b21e3d0ed0510f48fc7e09,2023-11-04 18:00:17+00:00,Anuken,WIP hierarchical pathfinding,3
b4f01742cc8ccf5fa03c7f01160c5cf58e888717,2023-11-04 14:56:24+00:00,Ilya246,overdrivable meltdown (#9234),3
e02bb988c6ee422efeb1e6ea21e2887b080a0c92,2023-11-04 13:12:21+00:00,ErosAa2,Slight adjusment (#9231),1
318ff1b5ad989d60ad97388c16836fbbbd2b3ce9,2023-11-03 22:56:10+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
2aaa86175505814eb84006474bc6fa91328840f7,2023-11-03 22:56:02+00:00,Anuken,Fixed #9224,2
b3cddb0d82d4d8d8736ff81fae8d543e8ac69b4f,2023-11-03 15:19:49+00:00,Ilya246,uncap fsh shield damage (#9230),1
fb53ea735d1b2655e82e560e9ba8526ef1b8db8c,2023-11-03 13:34:14+00:00,summoner001,"Update bundle_hu.properties (#9229)

Fix minor translation.
hint.derelict = .... updated
Ready to merge",1
f6065891734b873f1676f03ee342f6ff4e2fd477,2023-11-03 02:46:22+00:00,Anuken,Merge remote-tracking branch 'origin/master',39
5b5c5d0365c7e4fe5bdb7acf2f9e39ff912b4724,2023-11-03 02:46:15+00:00,Anuken,Fixed off-by-one team sprite in editor,1
e98c1123780292121218ec0512dc4d2fccd05f12,2023-11-02 15:45:08+00:00,summoner001,"Update bundle_hu.properties (#9227)

The last one. Sorry! :( Ready to merge.",1
9eaf9ddddd2cfc471c19cdaf358fcd43a6be8e00,2023-11-02 15:03:05+00:00,unknown,Automatic bundle update,1
e139baf858cb536f3c62c854ab35b8637cae6d64,2023-11-02 15:02:26+00:00,summoner001,"Update bundle_hu.properties - The finishing touches (#9207)

* Update bundle_hu.properties - The finishing touches

Correction, completion and correction of errors in the Hungarian translation.

Sorry for the many commits, this is the first time I've done this.

This is the final corrections. If you find any problem, I will repair it asap.

* Update bundle_hu.properties

Filling in a missing translation

* Update bundle_hu.properties

Correction, completion and correction of errors in the Hungarian translation

* Update bundle_hu.properties

Correction, completion and correction of errors in the Hungarian translation

delete unnecessary spaces

* Update bundle_hu.properties

Minor fixes

* Update bundle_hu.properties

minor fixes
fixing typos

* Update bundle_hu.properties

minor fixes

* Update bundle_hu.properties

new translations

1263 - rules.derelictrepair = Allow Derelict Block Repair

Minor fixes

* Update bundle_hu.properties

more fixes

* Update bundle_hu.properties

Minor fixes

* Update bundle_hu.properties

fixes

* Update bundle_hu.properties

fixes

* Update bundle_hu.properties

fixes

* Update bundle_hu.properties

minor fixing",1
7b686d56a867956437f191f269adc72583d23704,2023-11-02 13:01:59+00:00,ErosAa2,"Scepter buff (#9226)

* Update UnitTypes.java

* Update UnitTypes.java

* nevermind",1
1cdbb562f890c56019959f76ce411c338b599a08,2023-11-02 12:59:20+00:00,unknown,Automatic bundle update,34
6014f2353aeca7c1710f38cb8576ad678d0d8e40,2023-11-02 12:58:26+00:00,Ilya246,"foreshadow overhaul (#9223)

* overhaul foreshadow

* whar ?",4
e15a4e6bdfebc15ef57cb529c8855d4727fcb284,2023-11-01 23:13:32+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
ad6c9a5029392a3affa94ff8e0b8088b005c40a7,2023-11-01 23:13:26+00:00,Anuken,Fixed basin tank doors,1
dd7cd827b96c6289576eb9e347701ab1741b4c7d,2023-11-01 18:44:00+00:00,Anuken,"Removed Omega network (see description)

Multiple staff members of the Omega network have been DDOSing other server networks. It's been pretty obvious for a while, but enough is enough.

No, I will not re-add the network. Don't bother commenting or PMing me on Discord.",1
9c10a094386674e714122cd6cccbf13ae888fbda,2023-11-01 16:23:48+00:00,Anuken,Simplification,1
90487f41205eb097f8a062b7128a35d0ec92da59,2023-11-01 03:59:41+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
67e35af7181548c7210e4fbbe154d4877f24454f,2023-11-01 03:59:34+00:00,Anuken,Fixed #8917,1
83c169ae013cce04449a4fe5fe3fb1abc006f381,2023-10-31 23:37:48+00:00,Anuken,Removed v7 server from v6 list,1
179dfc8d56cc31b3a73c164d20befe884542b5d0,2023-10-31 23:34:14+00:00,buthed010203,Update io ips (#9221),1
5fe4b9a36c737b80fbe8ff851f6c0a8115e25cd0,2023-10-31 16:38:55+00:00,Anuken,"alignment, comments",1
e1ffce2fd8ed0d1eaf9c766df173098a2aa703d2,2023-10-31 16:20:23+00:00,Anuken,Merge remote-tracking branch 'origin/master',34
1d051b5c16447c60fea71664c2817b7d668fd85c,2023-10-31 16:20:18+00:00,Anuken,Add setProp of speed/armor,2
b0612fa33d2fd6d8567ae89340c39897f607fa55,2023-10-31 15:25:06+00:00,unknown,Automatic bundle update,34
3e80541c2d383cc7a571d25d7f27940b64f039c8,2023-10-31 15:24:11+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
e5047d752d62a0353f1ead4619ee5d4653fe9517,2023-10-31 15:24:03+00:00,Anuken,Added dynamic status for custom speed/health/etc,6
d06df37d0299e4efea982c92529988aa200e8139,2023-10-31 14:20:39+00:00,Volas171,Update servers_v7.json (#9219),1
968fa2f9b1be7081fc46fbba6ae7b531c2d4664c,2023-10-31 01:01:04+00:00,Anuken,Derelict repair rule,4
f2994652e2758fcdff4b36eea7811b843130e46c,2023-10-30 23:06:53+00:00,ArkSourcer,"Agua (#9217)

* Funny change

* Update servers_v7.json

* Update bundle_es.properties

Traductions for the bundle_es
By ArkSource

* Update servers_v7.json",1
9f88d895addecb0e4fea863a366e406ae345767c,2023-10-30 19:13:26+00:00,Anuken,most unfortunate,1
f6082225e859c759c8d9c944250b6ecd490151ed,2023-10-30 19:01:57+00:00,Anuken,no getArcHash,1
695dad201fb4c2b4252f2ee5abde32e968169ba5,2023-10-30 18:56:40+00:00,Anuken,includeBuild for Arc,2
db60fcd64dc9f6a7864be2cd66937aa2ae16b579,2023-10-30 13:45:48+00:00,Anuken,Fixed #9216,1
e2daf957fb712087e5b488609a012e1530f1529c,2023-10-30 13:14:00+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
55684e8b981c1b08fd2858400f025a5c0866b59a,2023-10-30 13:13:47+00:00,Anuken,Ignore .git in mods,3
270c7845b8e97390692c78c2bd0b2230213861bd,2023-10-29 17:57:22+00:00,NazrinNya,"Update servers_v7.json (#9215)

* Update servers_v7.json

* Update servers_v7.json

* Update servers_v7.json",1
44757f0cb4ca127cdf903d09c6794ce39d144dc2,2023-10-29 15:19:53+00:00,MEIQIUawa,Update servers_v7.json (#9214),1
af20ea56054d8a57256ce975c34d80a22028a191,2023-10-28 22:55:03+00:00,MEIQIUawa,Update servers_v7.json (#9211),1
17978f736f83f4668170da72e86ae97de552aa6c,2023-10-28 13:32:12+00:00,lemon3357,Update servers_v7.json (#9204),1
f38a6ed7f59fe811ce8170fb124a0dc6429bb385,2023-10-28 13:32:03+00:00,BasedUser,"Update bundle_ru attributions (#9205)

* Update bundle_ru attributions

i don't think anyone calls me by my old alias anymore

* Update bundle_ru.properties",1
a0a0b5942e58ef315a12c680c4bcd8b2a47bd101,2023-10-28 13:29:28+00:00,Anuken,Fixed #9208,1
12769dd52b4b4ae2473c5ba887484b6c0c587a1d,2023-10-27 22:42:31+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
212adddd5300caac8d50722ee08c13c2e0de2bd0,2023-10-27 22:42:25+00:00,Anuken,Fixed some blocks not being mobile rotate-able,1
2bc8a25bc6c2a61a01d2d5fea53ae51615227c6a,2023-10-27 22:36:15+00:00,ArkSourcer,"Edit bundle_es (#9198)

* Funny change

* Update servers_v7.json

* Update bundle_es.properties

Traductions for the bundle_es
By ArkSource",1
93c46ec2dc0a2f2d44b9e8c951037483736785b5,2023-10-27 22:07:10+00:00,unknown,Automatic bundle update,1
35742f00f1243e4ef65d4224f8da4eb353175988,2023-10-27 22:06:26+00:00,summoner001,"Update bundle_hu.properties (#9203)

* Update bundle_hu.properties

Correction, completion and correction of errors in the Hungarian translation

* Update bundle_hu.properties

Correction, completion and correction of errors in the Hungarian translation

* Update bundle_hu.properties

Correction, completion and correction of errors in the Hungarian translation

* Update bundle_hu.properties

Correction, completion and correction of errors in the Hungarian translation

* Update bundle_hu.properties

Correction, completion and correction of errors in the Hungarian translation

* Update bundle_hu.properties

Correction, completion and correction of errors in the Hungarian translation",1
fbac1e2e8a59c512b0ba005d88e4dd777d793691,2023-10-27 22:06:04+00:00,Xenerain,Update servers_v7.json (#9201),1
cdb77defb05223f5716759ed1e1cad2faab8efe6,2023-10-24 05:00:24+00:00,unknown,Automatic bundle update,1
4745c5190191efe6a5ffe0e1c2e427832655e602,2023-10-24 04:59:40+00:00,summoner001,"Update bundle_hu.properties (#9189)

* Update bundle_hu.properties

Correction, completion and correction of errors in the Hungarian translation

* Update bundle_hu.properties

* Update bundle_hu.properties",1
e433667c04b525eda2415b4c3d45d4e73a5621dd,2023-10-24 04:59:15+00:00,eSK8er,Update servers_v7.json (#8438),1
2aad7ddde0ecc6cd460ff60cb3779a64154cac34,2023-10-23 16:24:48+00:00,TheTrueInfinity,"Update servers (#9190)

* Update servers_v7.json

For a while "".ru""

* Update servers

Fixed [ Line 125 ]

* Update servers

Fixed line 123",1
ef7ee5fdfe27957b7e8a07cc424af63e00412515,2023-10-23 15:34:54+00:00,Anuken,Fixed #9195,1
da32780a38bf4a38e918a73e71881a29b02d256c,2023-10-23 15:18:08+00:00,Anuken,Merge remote-tracking branch 'origin/master',6
3229c1e7b713b80660dc5c7524571498afde9241,2023-10-23 15:18:01+00:00,Anuken,Derelict block click repair,9
4f701a706354ee1465a2f8bad007f1e2f94fd346,2023-10-22 13:14:52+00:00,Mythril382,"`useUnitCap` fun (#9187)

* a

* aaaaa

* aaaaaaaaaaaa

* AAAAAAAAAAAAAAAAAAAAAAA

* *inhales*

* AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA

* *inhales*

* AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA

* *inhales*

* aaaa

* AAAAAAAÆEEEEEEEEEEEEEEEE

* anyways im stupid

* *exhales*

* Update core/src/mindustry/world/blocks/units/Reconstructor.java

---------

Co-authored-by: Anuken <arnukren@gmail.com>",5
11c86b844b0f1db6647b95c98b5044b39d4d7093,2023-10-22 03:41:01+00:00,Atomic-Laboratory,"Move Atomic Servers to DE Node (#9191)

VPS Provider nuked their US node by accident, this may or may not be a permanent migration.",1
471c8728a05220458cfe092d7bb6cd817bacab27,2023-10-22 03:04:12+00:00,Anuken,Let units without weapons patrol,1
5ec2ee042842d2c1de7afc73c6850c2b59f59690,2023-10-21 19:19:03+00:00,Anuken,Merge remote-tracking branch 'origin/master',35
3c6fc363f390a26c23e0082a74bd19c802815e84,2023-10-21 19:18:57+00:00,Anuken,Fixed load block command not arriving on target,2
c9488fd72b2041a881c5249b2a621f92c359259d,2023-10-21 13:15:15+00:00,Redik2,Update servers_v7.json (#9182),1
0ccc4df29247219e532bda76ade1a6ea767f55b1,2023-10-21 13:15:03+00:00,MEIQIUawa,Update servers_v7.json (#9188),1
1641d506619eb47b48d1466d52dcbebc1afe6679,2023-10-20 05:49:09+00:00,unknown,Automatic bundle update,34
e391434dc9915ce815623a66a779de4662db5d7f,2023-10-20 05:48:11+00:00,Anuken,Unit enter payload command,11
69462eb3f0c32dbf8700f347057b27e2afb34a6a,2023-10-20 02:02:41+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
ed7f00f48af24152e61737ba952373a74707ecf8,2023-10-20 02:02:34+00:00,Anuken,Load/unload command icon swap,2
2522b167383d628a779131c5e1d5f07680f4e324,2023-10-19 17:55:04+00:00,MEEPofFaith,"SoundEffect - An Effect that produces sound when created. (#9178)

* SoundEffect

* Add to ClassMap

* Loading via prov does not work

* MEEP, that's not how you random",2
34782e943c09f31b6e6ecc32e5d47f884e8350e7,2023-10-19 13:27:30+00:00,karlo292,"Update servers_v7.json (#9177)

added new IP for crocraft network server",1
7a02230226ed8f11cfa408f843734fc3a6ea6d6e,2023-10-19 05:47:51+00:00,Atomic-Laboratory,"Add Atomic PvP (#9176)

A pvp server were (almost) all turrets have infinite ammo and cryo fluid. Maximize chaos. Hosted on Germany.",1
033e3d136e2442952727164974fd381d7508aad2,2023-10-18 14:18:29+00:00,lemon3357,Update servers_v7.json (#9175),1
721c2d40d8d4c78cc1f5d1c3d5cd061657040e82,2023-10-16 16:16:38+00:00,Atomic-Laboratory,"Change port for Atomic Servers (#9174)

* Change port for Atomic Servers

I cant choose ports when making a new game server node...

* change domain

move domain to 129.146.33.189",1
b0f449371eb68c8128617727b7bae21270f6abfa,2023-10-15 13:52:07+00:00,Anuken,Merge remote-tracking branch 'origin/master',8
d01294d35ce649b4a8338c14ea0e7936ff8bb065,2023-10-15 13:52:02+00:00,Anuken,Fixed #9166,1
da8ebad0c576c9a30d6af1b1819a26d9009f2053,2023-10-15 03:12:07+00:00,JasonP01,"Update servers_v7.json (#9171)

Added xpdustry events to partnered servers",1
ef1413beab93bc01c068def61bb652f6d9188606,2023-10-15 02:18:13+00:00,Atomic-Laboratory,"Add ""loadautosave"" server command. (#9169)

* Add ""loadautosave"" server command.

A command that loads the last auto-save. This command can be placed inside `config startcommands` to automatically load the last save when the server starts.

* autosaves config is actually autosave. use first() not get(0)

* Get most recent autosave w/o sorting

* Remove left over debug

oops....",1
fbdfef625a935b15d55637ae0461c9794b68ef89,2023-10-15 02:12:47+00:00,Atomic-Laboratory,Add Atomic Attack server (#9170),1
a6d0a17bd9bf1ddce7bca5939a223fab533f0dac,2023-10-14 13:09:59+00:00,way-zer,PR: world-switch (#9167),5
002f3225633e94cfba86a6a0b14377547566084e,2023-10-14 01:14:55+00:00,Atomic-Laboratory,"Add Atomic to the server list (#9155)

* Add Atomic to the server list

* Add second port

* Remove unused port 6567

Was hoping to use it soon:tm: but oh well...",1
d9c2e9a6b1e1b50440a96552c676217645897fc4,2023-10-13 18:58:59+00:00,NazrinNya,Update servers_v7.json (#9165),1
f4bf76e3b23b0bb86103bac1c04e39c8ab4e5501,2023-10-13 13:23:14+00:00,J0anJosep,Update bundle_ca.properties (#9158),1
74844a6fa9ae70260bfa6214106defdd3e801eb7,2023-10-13 06:15:05+00:00,Anuken,Fixed #9156,1
0a84482f9110ec444a7627c45fe996573f58be39,2023-10-13 04:39:00+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
4ea8199f8304f005a9802d212f05e6849aadc5af,2023-10-13 04:38:53+00:00,Anuken,Json support for UnlockableContent fields,2
c110e6f802d4007224beefe8d2c5695928f5a225,2023-10-09 20:16:32+00:00,Darkness6030,Remove duplicate (#9149),1
1cc862d74d79f20e7b9474501848813ffdcde8b6,2023-10-09 14:04:45+00:00,Anuken,Fixed #9148,1
970e07e1465b84168aa8b0a8857788b385e7c0d0,2023-10-08 17:00:50+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
19b4f871c273965bb30bcafef89659db497044d2,2023-10-08 17:00:45+00:00,Anuken,ShootSummon empty constructor,1
667d9b63d581e6239ddd530c5db464fd02389b0a,2023-10-07 18:49:18+00:00,ArkSourcer,"For events. (#9144)

* Funny change

* Update servers_v7.json",1
3ae016e8ab95a92be41523fac2b1b9bd50bb87a7,2023-10-07 17:18:06+00:00,Anuken,Merge remote-tracking branch 'origin/master',9
0b6ff5c56d449e8a3631be5b56e1db2a13ade79f,2023-10-07 17:17:57+00:00,Anuken,Slight puddle performance increase,4
84dc5550ab647bba578ee70ef111182c11ea7047,2023-10-06 17:20:53+00:00,way-zer,"Optimize `wait`/`message` (#9086)

* add `IExecutor.yield` to optimize `wait`

* add MessageType.label. and add outSuccess

* remove `MessageType.label` in support `marks`

* amend

* amend",3
5c0c8dcd438189b5b8c7b3792e59996e92f5b860,2023-10-06 16:00:56+00:00,StalkerBaran,"Update servers_v7.json (#9141)

Update ""Meow Island"" to ""MeowIsland"" (because why not)",1
91d87e1dba861f54fbd9715da2c6ba0dc7c61290,2023-10-05 14:56:53+00:00,ApsZoldat,"Add privileged desynced client global variables (#9138)

* Fix text setting in marker control

* Fix marker and bridge calculation game crashes, minor marker instruction code fixes

* Add privileged desynced client constant global variables

* Remove broken attempt to not initialize client vars on server

* Make @clientLocale variable non-constant, make @server and @client privileged",4
16488aeae44494803f1c5722ee8a687b5d9784e7,2023-10-04 18:30:13+00:00,siede2010,"Fixing RegionPart Child Rotation (#9137)

why would it ever need i * sign.
when it first goes around i = 0;
second time i = 1;
it just breaks the Child Mirroring by adding 1 tiny little annoying offset.",1
a91d39f9f243ee045310a989581f0015f6dfc83b,2023-10-04 14:31:33+00:00,MEIQIUawa,Update servers_v7.json (#9135),1
7a1411c03e93612ba5907fe21444769561292429,2023-10-04 13:34:34+00:00,phinner,chore: Add CN testing servers (#9134),2
b5db3ca6af3b4e1e97535224e4ca05767705b5b1,2023-10-03 18:58:24+00:00,Anuken,Removed useless code from ScriptMainGenerator,1
ef83af5f1553ae32d2c996ae1d5e9e644e6965b4,2023-10-03 13:48:55+00:00,Anuken,RailBulletType collision fixes,1
