number,state,created_at,closed_at,title
7953,closed,2022-11-19 10:05:52+00:00,2022-11-20 00:18:46+00:00,Increase max zoom
7937,closed,2022-11-17 18:09:19+00:00,2022-11-22 00:02:59+00:00,"make ""fixName"" method public"
7935,closed,2022-11-17 11:21:34+00:00,2022-11-22 00:02:59+00:00,Add Hex-Industry to global list
7933,closed,2022-11-17 07:01:09+00:00,2023-01-07 16:49:24+00:00,Selecting only 1 block as a schematic picks it instead
7927,closed,2022-11-16 16:33:34+00:00,2023-02-24 19:07:03+00:00,Translation of NEW achievements to Spanish
7924,closed,2022-11-16 08:09:40+00:00,2022-12-17 07:06:29+00:00,Patch 9
7920,closed,2022-11-14 20:43:15+00:00,2022-11-22 00:02:59+00:00,"added ""loadColors"" method"
7917,closed,2022-11-14 07:53:48+00:00,2023-08-03 07:34:48+00:00,Add @client @shield. And mark `world-cell` sync.
7915,closed,2022-11-14 04:53:14+00:00,2022-11-27 01:02:03+00:00,Update servers_v7.json
7883,closed,2022-11-11 22:05:36+00:00,2022-11-14 09:45:15+00:00,Update bundle_fr.properties
7864,closed,2022-11-11 04:21:03+00:00,2022-11-14 15:26:28+00:00,make the price of quell the same as other t4s
7857,closed,2022-11-10 13:54:47+00:00,2023-01-01 13:02:37+00:00,el naval unit resprita
7854,closed,2022-11-10 05:29:36+00:00,2022-11-10 13:24:11+00:00,Fixes copying buildings from within the fog of war
7849,closed,2022-11-09 09:38:50+00:00,2022-11-10 14:46:23+00:00,Update bundle_ru.properties
7838,closed,2022-11-07 14:07:39+00:00,2022-11-07 15:23:40+00:00,Make Distributor controllable
7834,closed,2022-11-06 12:26:08+00:00,2022-11-07 12:18:58+00:00,Update bundle_ru.properties
7831,closed,2022-11-05 18:30:04+00:00,2022-11-05 19:43:18+00:00,Belarusian Translation
7787,closed,2022-10-31 12:48:15+00:00,2022-10-31 13:04:10+00:00,Update RU TRANSLATION
7786,closed,2022-10-30 21:30:53+00:00,2022-10-31 13:04:10+00:00,Update bundle_ru.properties
7784,closed,2022-10-30 16:37:23+00:00,2022-10-30 21:17:19+00:00,Update bundle_ru.properties
7780,closed,2022-10-28 19:42:53+00:00,2024-03-29 19:14:37+00:00,ui-lib patch version 4.X
7778,closed,2022-10-28 05:51:09+00:00,2022-10-28 19:34:44+00:00,"unblacklist ui-lib, its fixed"
7766,closed,2022-10-25 17:24:36+00:00,2022-10-25 17:25:22+00:00,"Add logic operator ""char"" for get char x"
7765,closed,2022-10-25 17:18:57+00:00,2022-10-25 17:24:07+00:00,"Add logic operator ""char"" for get char x"
7759,closed,2022-10-24 14:30:21+00:00,2022-10-29 18:31:54+00:00,Erekir units rebalanced for pvp
7744,closed,2022-10-20 16:29:33+00:00,2023-05-21 19:07:26+00:00,Update bundle_pt_BR.properties
7742,closed,2022-10-20 11:22:00+00:00,2022-11-02 09:02:27+00:00,Update bundle_ko.properties
7741,closed,2022-10-20 07:31:05+00:00,2022-10-20 14:08:43+00:00,Allow for modifying build turret units?
7729,closed,2022-10-16 10:18:25+00:00,2022-10-20 11:22:12+00:00,Update bundle_ko.properties
7706,closed,2022-10-13 20:48:29+00:00,2024-04-02 18:04:14+00:00,Update bundle_pt_BR.properties
7679,closed,2022-10-09 09:26:06+00:00,2022-10-20 11:22:26+00:00,Update bundle_ko.properties
7671,closed,2022-10-07 09:54:12+00:00,2022-10-07 12:12:56+00:00,lightRadiusMultiplier
7668,closed,2022-10-06 21:02:30+00:00,2022-10-14 07:09:14+00:00,translation: Update bundle_pt_BR
7667,closed,2022-10-06 20:10:07+00:00,2022-10-06 20:31:25+00:00,PT-BR Translation
7664,closed,2022-10-05 16:28:21+00:00,2022-11-08 14:00:39+00:00,Update bundle_vi.properties
7654,closed,2022-10-03 13:48:41+00:00,2022-10-03 14:03:09+00:00,Create British English translation bundle
7650,closed,2022-10-02 17:41:07+00:00,2022-10-04 20:11:18+00:00,fix player name color on minimap
7648,closed,2022-10-02 00:54:24+00:00,2022-10-02 12:10:24+00:00,Tech Tree is no longer excessively wide
7647,closed,2022-10-01 17:54:12+00:00,2022-10-04 08:23:43+00:00,Better About Dialog
7631,closed,2022-09-27 04:39:59+00:00,2022-10-01 14:41:03+00:00,do something with TRANSLATING.md
7627,closed,2022-09-26 13:16:12+00:00,2022-11-22 00:02:58+00:00,[Refactor] Server cleanup and more
7624,closed,2022-09-25 14:27:03+00:00,2022-10-25 02:10:20+00:00,Added teamset command to ServerControl.java
7613,closed,2022-09-24 04:04:22+00:00,2022-09-24 04:23:56+00:00,Update bundle_pt_BR.properties
7612,closed,2022-09-24 01:51:33+00:00,2022-09-24 15:23:07+00:00,Update servers_v7.json
7610,closed,2022-09-23 14:19:42+00:00,2022-09-24 06:17:32+00:00,check in `Pal` and `Color` for color field in hjson before hex code
7599,closed,2022-09-20 00:40:18+00:00,2022-09-20 01:06:12+00:00,Make BuildVisibility `Boolf`s
7594,closed,2022-09-18 13:09:05+00:00,2023-07-31 20:51:08+00:00,Croatian Translation (not finished)
7593,closed,2022-09-18 09:25:25+00:00,2023-07-26 10:45:31+00:00,Fancy custom map play dialog
7585,closed,2022-09-16 15:59:08+00:00,2022-09-16 16:08:16+00:00,Adding Mindustry Vn to ServerList (requested by LamNguyen(Lu)#7158)
7577,closed,2022-09-15 15:16:50+00:00,2022-09-15 15:37:54+00:00,adding alex network
7575,closed,2022-09-15 11:21:55+00:00,2022-09-15 15:01:07+00:00,Add AlexanderVn To group
7572,closed,2022-09-14 22:36:35+00:00,2022-09-15 11:18:35+00:00,Update servers_v7.json
7570,closed,2022-09-14 12:03:18+00:00,2022-09-14 22:40:16+00:00,create new a group server
7567,closed,2022-09-14 08:51:31+00:00,2022-09-14 11:31:40+00:00,Added \n
7566,closed,2022-09-14 07:13:45+00:00,2022-09-14 10:11:16+00:00,Add new group to everyone to join my server
7565,closed,2022-09-14 06:35:46+00:00,2022-09-14 12:28:49+00:00,Unhorrible Turret Recoil Design
7564,closed,2022-09-14 04:05:17+00:00,2022-09-14 04:13:46+00:00,Update servers_v7.json
7563,closed,2022-09-13 23:04:19+00:00,2022-09-14 05:42:11+00:00,create a gourp
7559,closed,2022-09-13 13:00:58+00:00,2022-09-13 14:06:24+00:00,create new group
7546,closed,2022-09-12 01:54:25+00:00,2022-09-12 12:21:51+00:00,map description shown in map play dialog
7541,closed,2022-09-10 17:41:05+00:00,2022-09-12 15:23:00+00:00,Update
7532,closed,2022-09-09 06:32:34+00:00,2022-10-10 23:05:40+00:00,Ground Zero tutorial based on Onset tutorial
7529,closed,2022-09-08 14:05:16+00:00,2022-09-08 14:16:31+00:00,deconstructor name change (https://github.com/Anuken/Mindustry-Suggestions/issues/3942)
7527,closed,2022-09-07 14:52:19+00:00,2022-09-10 18:45:25+00:00,[Plugins] Added MessageHandler for handling messages & commands.
7521,closed,2022-09-05 23:25:52+00:00,2022-09-09 22:08:00+00:00,@firstitem on conveyors
7518,closed,2022-09-05 16:07:17+00:00,2022-09-05 17:43:15+00:00,Upload game data to custom cloud 
7516,closed,2022-09-04 16:54:40+00:00,2022-09-12 18:45:37+00:00,Update bundle_ca.properties
7512,closed,2022-09-03 18:12:58+00:00,2022-10-04 19:27:18+00:00,"Added more Finnish translations, fixed some mistakes"
7511,closed,2022-09-03 07:39:41+00:00,2022-09-03 11:57:14+00:00,Fix DrawPlasma not working in hjson/json
7499,closed,2022-09-02 01:13:29+00:00,2022-09-07 00:48:17+00:00,Updating some pt-BR translations
7496,closed,2022-09-01 05:36:09+00:00,2022-09-01 12:47:59+00:00,Fix #7495
7494,closed,2022-09-01 02:30:01+00:00,2022-09-01 03:04:15+00:00,[ru] Triangle
7493,closed,2022-09-01 02:26:37+00:00,2022-09-01 02:28:45+00:00,Triangle (RU)
7489,closed,2022-08-31 09:47:03+00:00,2022-09-01 10:17:44+00:00,Update bundle_ko.properties
7483,closed,2022-08-30 21:01:01+00:00,2022-11-10 13:37:00+00:00,bundle help
7470,closed,2022-08-28 19:28:47+00:00,2022-10-01 20:07:11+00:00,Add rule to control whether units can automatically rebuild destroyed blocks
7466,closed,2022-08-28 10:41:39+00:00,2022-10-01 20:11:36+00:00,thêm group máy chủ theo lời của router
7463,closed,2022-08-28 07:49:16+00:00,2022-08-30 03:17:39+00:00,Update bundle_zh_CN.properties
7456,closed,2022-08-26 15:12:29+00:00,2022-08-26 15:20:25+00:00,Update servers_v7.json
7455,closed,2022-08-26 15:01:12+00:00,2022-08-26 15:09:25+00:00,Update servers_v7.json
7454,closed,2022-08-26 14:50:46+00:00,2022-08-26 14:53:45+00:00,add my server to group Korea
7453,closed,2022-08-26 14:04:14+00:00,2022-08-26 14:06:05+00:00,shield breaker rename
7451,closed,2022-08-26 11:50:42+00:00,2022-11-16 19:42:04+00:00,[Draft Pr] Russian translation update.
7450,closed,2022-08-26 10:44:35+00:00,2022-08-26 14:45:29+00:00,add My Ip address server To fish group
7448,closed,2022-08-26 08:37:24+00:00,2022-08-26 10:01:22+00:00,TR Bundle Update (still fixing)
7443,closed,2022-08-25 10:44:04+00:00,2022-08-28 08:40:42+00:00,Update bundle_ko.properties
7439,closed,2022-08-24 16:29:05+00:00,2022-09-12 18:42:37+00:00,Amend bundle_ca.properties
7437,closed,2022-08-24 07:25:56+00:00,2022-10-01 20:02:19+00:00,Ukrainian translation: Happy Independance Day
7433,closed,2022-08-23 13:31:20+00:00,2022-08-23 16:33:27+00:00,I'm so sorry but this is the last time
7432,closed,2022-08-23 13:09:47+00:00,2022-08-23 13:12:24+00:00,Update servers_v7.json
7431,closed,2022-08-23 12:51:33+00:00,2022-08-23 13:02:25+00:00,Update servers_v7.json
7430,closed,2022-08-23 12:49:42+00:00,2022-08-23 13:52:39+00:00,Update servers_v7.json
7429,closed,2022-08-23 12:47:30+00:00,2022-08-23 13:03:01+00:00,update
7428,closed,2022-08-23 10:49:03+00:00,2022-08-23 12:10:22+00:00,Update servers_v7.json
7427,closed,2022-08-23 10:32:14+00:00,2022-08-23 12:10:32+00:00,Update servers_v7.json
7425,closed,2022-08-23 05:28:00+00:00,2022-08-23 12:10:38+00:00,Update servers_v7.json
7424,closed,2022-08-23 05:23:09+00:00,2022-08-23 12:10:47+00:00,Update servers_v7.json
7422,closed,2022-08-23 02:26:57+00:00,2022-08-23 12:10:58+00:00,Update servers_v7.json
7421,closed,2022-08-23 01:18:10+00:00,2022-08-23 12:01:49+00:00,Fix meltdown audio bug
7407,closed,2022-08-21 14:51:57+00:00,2022-08-21 15:46:05+00:00,Load image directly from mod repo
7387,closed,2022-08-18 07:53:07+00:00,2022-08-18 16:30:26+00:00,Update server-v6
7386,closed,2022-08-18 02:03:36+00:00,2023-04-01 06:28:54+00:00,Add a color variable for shields
7383,closed,2022-08-17 16:55:07+00:00,2022-08-17 18:13:18+00:00,Translating heat source because i forgot
7380,closed,2022-08-17 09:37:26+00:00,2022-08-25 09:53:06+00:00,Update bundle_ko.properties
7376,closed,2022-08-16 08:39:11+00:00,2022-08-20 14:44:17+00:00,Update VIETNAM TRANSFORM v7
7372,closed,2022-08-15 17:02:15+00:00,2022-08-16 13:22:39+00:00,Update bundle_es.properties
7371,closed,2022-08-15 16:00:24+00:00,2023-03-08 14:13:23+00:00,setprop #2
7370,closed,2022-08-15 09:50:47+00:00,2022-08-15 12:14:47+00:00,SetProp world processor instruction
7366,closed,2022-08-14 17:08:07+00:00,2022-10-04 19:40:24+00:00,Update bundle_vi.properties
7356,closed,2022-08-13 09:21:44+00:00,2022-08-13 11:15:28+00:00,[UnitFactory] Remove integer config
7350,closed,2022-08-12 15:06:17+00:00,2022-08-17 15:55:16+00:00,Allow drills to have more than one blocked items
7347,closed,2022-08-12 01:52:13+00:00,2024-04-02 18:04:17+00:00,Update bundle_vi.properties
7346,closed,2022-08-11 09:57:27+00:00,2022-09-06 15:37:28+00:00,Less ResetEvent
7330,closed,2022-08-09 01:01:02+00:00,2022-08-09 04:56:45+00:00,Use bullet aim pos instead of calculating for PointBulletType
7329,closed,2022-08-08 23:53:18+00:00,2024-03-31 03:29:12+00:00,Update bundle_ru.properties
7326,closed,2022-08-08 17:13:34+00:00,2022-08-08 18:23:11+00:00,Update servers_v7.json
7325,closed,2022-08-08 11:15:36+00:00,2022-10-04 16:06:20+00:00,Add Heat Router block
7317,closed,2022-08-07 15:15:01+00:00,2022-08-07 17:21:13+00:00,Improved console commands reader
7312,closed,2022-08-06 05:05:08+00:00,2022-09-11 08:58:10+00:00,Update bundle_zh_CN.properties
7290,closed,2022-08-04 18:21:29+00:00,2022-10-04 19:30:14+00:00,Translation
7280,closed,2022-08-03 11:53:56+00:00,2022-08-09 23:25:08+00:00,Update bundle_sr.properties
7279,closed,2022-08-03 05:05:39+00:00,2022-08-03 06:39:03+00:00,Update bundle_zh_CN.properties
7271,closed,2022-08-02 01:17:46+00:00,2022-08-02 12:11:10+00:00,Update servers_v6.json
7250,closed,2022-07-28 11:13:49+00:00,2022-07-28 13:40:43+00:00,Update Consumer
7247,closed,2022-07-28 02:14:33+00:00,2022-08-29 16:24:39+00:00,(attempt 2 because merge conflict) add descriptions and stuff for Erekir content
7235,closed,2022-07-24 08:57:30+00:00,2022-07-24 10:45:30+00:00,Контент Эрекира
7220,closed,2022-07-22 02:41:00+00:00,2022-07-22 14:39:39+00:00,fix whenShooting in ShieldArcAbility
7210,closed,2022-07-20 12:46:03+00:00,2022-09-24 16:38:02+00:00,Added gamemodes command to ServerControl.java
7209,closed,2022-07-20 12:44:03+00:00,2022-10-02 13:13:18+00:00,Update servers_v7.json
7208,closed,2022-07-20 12:34:45+00:00,2022-07-20 12:40:35+00:00,"added ""gamemodes"" command to ServerControl.java"
7206,closed,2022-07-20 04:54:20+00:00,2022-07-29 17:50:35+00:00,Reenable jitpack desktop and tools building
7204,closed,2022-07-20 00:34:34+00:00,2024-03-29 19:14:10+00:00,Dynamic atlas page size
7203,closed,2022-07-19 20:19:30+00:00,2022-07-19 20:32:02+00:00,Tree specification for json research
7202,closed,2022-07-19 19:54:38+00:00,2022-07-20 21:25:55+00:00,Update servers_v7.json
7185,closed,2022-07-17 00:18:41+00:00,2022-07-31 09:37:51+00:00,Update bundle_ru.properties
7174,closed,2022-07-15 06:54:10+00:00,2022-07-15 06:58:09+00:00,destroyBullet angle
7171,closed,2022-07-14 01:02:02+00:00,2022-07-15 14:37:01+00:00,Color Picker Text Input
7170,closed,2022-07-13 22:56:21+00:00,2022-07-17 00:23:54+00:00,Update bundle_ru.properties
7165,closed,2022-07-12 12:18:13+00:00,2022-07-26 00:27:25+00:00,Weather World Logic Instruction
7156,closed,2022-07-09 09:26:44+00:00,2024-03-27 11:37:38+00:00,Update bundle_ru.properties
7155,closed,2022-07-09 09:01:03+00:00,2022-07-11 10:33:17+00:00,clear hints button
7151,closed,2022-07-08 06:35:01+00:00,2022-10-01 21:39:50+00:00,Fix placeOverlapRange for rangeChange bullet
7150,closed,2022-07-08 06:21:40+00:00,2022-10-04 19:35:14+00:00,Parts
7147,closed,2022-07-08 01:54:01+00:00,2022-07-11 10:45:33+00:00,Darkness
7146,closed,2022-07-08 01:27:56+00:00,2022-07-11 17:49:15+00:00,Shockwave point defense implementation
7140,closed,2022-07-07 01:20:36+00:00,2022-07-07 01:35:03+00:00,Display Both Erekir and Serpulo Blocks in In-game Editor
7132,closed,2022-07-05 21:27:23+00:00,2022-09-21 01:54:38+00:00,Make `DefenderAI` ignore `MissileUnitType`s
7131,closed,2022-07-05 21:01:06+00:00,2022-07-05 21:05:20+00:00,lustre shows up as ammo
7126,closed,2022-07-05 09:51:34+00:00,2022-07-05 14:02:43+00:00,Deprecate DrawFrames
7122,closed,2022-07-04 15:44:41+00:00,2022-07-09 21:34:35+00:00,Logic Cutscene Shake
7113,closed,2022-07-03 08:12:42+00:00,2022-08-03 07:23:22+00:00,Update bundle_zh_CN.properties
7099,closed,2022-06-30 09:14:51+00:00,2022-10-04 19:39:45+00:00,Turret-drawplace + 'rangchange' bullet range visual
7097,closed,2022-06-30 02:46:38+00:00,2022-07-01 16:37:20+00:00,Make Unit Bullets Show Damage
7094,closed,2022-06-29 21:42:49+00:00,2022-06-30 02:08:34+00:00,Update bundle_zh_CN.properties for mods.browser
7092,closed,2022-06-29 10:13:07+00:00,2022-06-30 14:48:30+00:00,LiquidAmmoType
7091,closed,2022-06-29 08:20:36+00:00,2022-06-29 08:20:53+00:00,Ukrainian translation 
7083,closed,2022-06-27 17:40:19+00:00,2022-06-27 17:40:38+00:00,Update servers_v7.json
7082,closed,2022-06-27 07:45:51+00:00,2022-07-28 02:19:48+00:00,add descriptions for erekir content 
7075,closed,2022-06-25 12:20:48+00:00,2022-06-25 13:02:56+00:00,Attempt to rewrite Mindustry in Rust
7071,closed,2022-06-25 07:07:08+00:00,2022-07-02 21:37:34+00:00,A lot of changes. Update at bundle_pl.properties
7068,closed,2022-06-24 13:37:45+00:00,2022-06-24 13:58:25+00:00,Update servers_v7.json
7067,closed,2022-06-24 07:34:20+00:00,2022-06-29 08:03:33+00:00,Update bundle_uk_UA.properties
7066,closed,2022-06-24 06:26:59+00:00,2022-08-24 14:39:46+00:00,WIP Erekir Unit Descriptions
7065,closed,2022-06-23 15:28:00+00:00,2022-06-24 07:19:08+00:00,Update bundle_uk_UA.properties
7062,closed,2022-06-22 22:56:47+00:00,2022-12-16 22:46:56+00:00,rewrite mindustry in 🚀 Rust 🚀
7055,closed,2022-06-21 11:52:29+00:00,2022-06-22 16:07:58+00:00,. _ .
7051,closed,2022-06-20 10:40:08+00:00,2022-10-08 00:31:07+00:00,Add Sound Statement to Logic Processors
7049,closed,2022-06-20 01:39:08+00:00,2022-06-24 20:31:57+00:00,ES Translation.
7041,closed,2022-06-18 11:15:23+00:00,2022-06-18 11:16:45+00:00,Ukrainian translation
7037,closed,2022-06-18 02:29:41+00:00,2022-10-05 11:22:07+00:00,"spawnUnit, spawnUnitTeam and spawnUnitCount"
7032,closed,2022-06-17 07:31:41+00:00,2022-06-18 01:55:19+00:00,fix weird corners in shield shader
7014,closed,2022-06-13 19:19:01+00:00,2022-10-04 17:07:39+00:00,Unit cost multiplier
7008,closed,2022-06-12 21:52:18+00:00,2022-08-29 12:59:06+00:00,Update servers_v6.json
6999,closed,2022-06-09 20:03:02+00:00,2022-07-15 03:37:50+00:00,Update bundle_de.properties
6998,closed,2022-06-09 15:55:36+00:00,2022-06-29 08:29:16+00:00,Vars.moblieFreecam
6995,closed,2022-06-08 18:56:22+00:00,2022-06-08 19:14:56+00:00,update mobile command hint
6981,closed,2022-06-06 16:05:08+00:00,2023-05-26 12:00:28+00:00,Let the user decide to reset the sector or not when corrupted
6959,closed,2022-06-02 06:35:27+00:00,2022-06-08 13:10:36+00:00,Fix BeamDrill mining ore covered by buildings.
6956,closed,2022-06-01 20:33:10+00:00,2022-09-02 01:11:06+00:00,Merge functionality of getBlockI into unit getBlock
6954,closed,2022-06-01 06:25:32+00:00,2022-06-01 23:26:53+00:00,ContinuousWeapon
6951,closed,2022-05-31 01:00:03+00:00,2022-06-10 14:03:40+00:00,Command units to get onto payload conveyors
6939,closed,2022-05-26 15:23:49+00:00,2022-06-08 12:54:50+00:00,Achievements on non-steam versions
6934,closed,2022-05-24 21:59:16+00:00,2022-10-02 13:08:23+00:00,Adding skip shortcut with f9.
6933,closed,2022-05-24 16:05:42+00:00,2022-06-08 15:20:23+00:00,OmegaHub BE Server
6922,closed,2022-05-22 13:16:58+00:00,2022-05-22 13:18:55+00:00,Update bundle_vi.properties
6919,closed,2022-05-22 09:34:52+00:00,2022-05-25 16:38:47+00:00,Added bariscodefx servers
6910,closed,2022-05-20 00:48:51+00:00,2022-06-08 12:33:16+00:00,Fix sand being unsensable
6908,closed,2022-05-19 14:21:25+00:00,2022-06-11 18:09:18+00:00,Another update to PL
6906,closed,2022-05-19 04:42:52+00:00,2022-05-28 18:36:45+00:00,Fix improper liquid bar display
6899,closed,2022-05-17 16:22:27+00:00,2022-10-04 19:38:14+00:00,Update bundle_de.properties
6894,closed,2022-05-16 06:59:46+00:00,2022-11-22 00:02:58+00:00,[RU] V7 translation
6892,closed,2022-05-15 22:38:04+00:00,2022-06-18 11:14:51+00:00,Ukrainian translation for v7
6891,closed,2022-05-15 22:30:48+00:00,2022-05-15 22:38:22+00:00,Ukrainian translation for v7
6890,closed,2022-05-15 22:27:31+00:00,2022-05-15 22:29:14+00:00,Ukrainian translation for v7
6888,closed,2022-05-15 19:21:47+00:00,2024-03-28 16:21:45+00:00,Updated RU and UA bundles
6885,closed,2022-05-15 13:59:47+00:00,2022-10-11 00:44:27+00:00,Update description.txt
6872,closed,2022-05-13 21:18:08+00:00,2022-05-16 06:56:15+00:00,[RU] Complete V7 translation (soon)
6870,closed,2022-05-13 15:53:23+00:00,2022-10-04 20:02:46+00:00,Update bundle_de.properties
6863,closed,2022-05-13 08:29:15+00:00,2022-06-10 23:04:37+00:00,update bundle_zh_CN.properties
6861,closed,2022-05-13 04:17:56+00:00,2022-05-17 03:53:01+00:00,Made BeamDrill show ores it can mine
6859,closed,2022-05-13 03:40:36+00:00,2022-05-17 03:53:01+00:00,Rearrange Unit factory
6847,closed,2022-05-12 11:12:09+00:00,2022-05-12 13:53:16+00:00,Update bundle_zh_TW.properties
6846,closed,2022-05-12 10:39:26+00:00,2022-05-12 11:11:06+00:00,Update bundle_zh_TW.properties
6831,closed,2022-05-11 21:31:43+00:00,2022-05-11 22:07:13+00:00,.pl move to BE list
6824,closed,2022-05-11 14:07:38+00:00,2022-05-11 14:08:23+00:00,update bundle_es.properties
6822,closed,2022-05-11 12:44:34+00:00,2022-05-11 14:04:11+00:00,Update bundle_es.properties
6821,closed,2022-05-11 11:27:11+00:00,2022-05-12 13:53:16+00:00,Update bundle_ru.properties
6814,closed,2022-05-11 02:50:55+00:00,2022-05-12 04:20:20+00:00,Update circleAttack condition to fix a crush
6805,closed,2022-05-10 06:48:38+00:00,2022-05-12 04:14:41+00:00,Update bundle_vi.properties
6804,closed,2022-05-10 04:17:18+00:00,2022-05-10 04:18:09+00:00,Fix annotations
