number,state,created_at,merged_at,closed_at,title,time_to_merge
9455,closed,2024-01-15 02:36:38+00:00,2024-01-15 02:55:37+00:00,2024-01-15 02:55:37+00:00,Allow markers to use any texture,0.3163888888888889
9447,closed,2024-01-11 19:15:52+00:00,2024-01-12 20:17:35+00:00,2024-01-12 20:17:36+00:00,Update servers_v7.json,25.02861111111111
9446,closed,2024-01-11 17:33:00+00:00,2024-01-12 19:21:13+00:00,2024-01-12 19:21:13+00:00,Truncate ping response packets,25.80361111111111
9443,closed,2024-01-10 23:04:51+00:00,2024-01-12 20:17:15+00:00,2024-01-12 20:17:15+00:00,Make file name orders deterministic,45.20666666666666
9442,closed,2024-01-10 00:49:34+00:00,2024-01-10 01:35:41+00:00,2024-01-10 01:35:41+00:00,Update servers_v7.json,0.7686111111111111
9441,closed,2024-01-09 22:36:00+00:00,2024-01-09 23:13:38+00:00,2024-01-09 23:13:38+00:00,Updated thedimas IP,0.6272222222222222
9436,closed,2024-01-07 08:54:11+00:00,2024-01-07 15:39:59+00:00,2024-01-07 15:39:59+00:00,Update bundle_hu.properties (ready to merge),6.763333333333334
9434,closed,2024-01-05 10:18:32+00:00,2024-01-05 13:10:15+00:00,2024-01-05 13:10:15+00:00,Update servers_v7.json,2.8619444444444446
9428,closed,2024-01-02 10:36:54+00:00,2024-01-03 21:58:00+00:00,2024-01-03 21:58:00+00:00,Update servers_v7.json,35.35166666666667
9418,closed,2023-12-30 10:56:58+00:00,2024-01-03 22:04:08+00:00,2024-01-03 22:04:08+00:00,Add AZDustry,107.11944444444444
9415,closed,2023-12-29 17:56:27+00:00,2024-01-03 21:53:43+00:00,2024-01-03 21:53:43+00:00,Update servers_v7.json,123.95444444444445
9411,closed,2023-12-29 04:31:06+00:00,2024-01-03 21:57:51+00:00,2024-01-03 21:57:51+00:00,Add Duel.Server to the server list,137.44583333333333
9409,closed,2023-12-27 02:48:19+00:00,2024-01-03 21:53:29+00:00,2024-01-03 21:53:29+00:00,New Agua bottles for Atomic 🐟,187.0861111111111
9408,closed,2023-12-25 09:15:12+00:00,2023-12-25 13:56:59+00:00,2023-12-25 13:56:59+00:00,Update servers_v7.json,4.6963888888888885
9401,closed,2023-12-23 03:53:31+00:00,2023-12-23 14:16:48+00:00,2023-12-23 14:16:48+00:00,Add config option to disable logging trace requests,10.388055555555555
9395,closed,2023-12-19 12:50:40+00:00,2023-12-19 14:08:01+00:00,2023-12-19 14:08:01+00:00,Update servers_v7.json,1.2891666666666666
9385,closed,2023-12-17 00:04:51+00:00,2023-12-17 01:39:08+00:00,2023-12-17 01:39:08+00:00,Update servers_v7.json,1.571388888888889
9383,closed,2023-12-16 17:10:54+00:00,2023-12-16 17:13:09+00:00,2023-12-16 17:13:09+00:00,Update servers_v7.json,0.0375
9382,closed,2023-12-16 08:35:41+00:00,2023-12-16 14:09:01+00:00,2023-12-16 14:09:01+00:00,Update servers_v7.json,5.555555555555555
9381,closed,2023-12-15 17:08:52+00:00,2023-12-15 17:21:42+00:00,2023-12-15 17:21:42+00:00,Update servers_v7.json,0.21388888888888888
9378,closed,2023-12-13 11:13:21+00:00,2023-12-13 22:05:16+00:00,2023-12-13 22:05:16+00:00,Update servers_v7.json added my server mindustry est1.be,10.865277777777777
9376,closed,2023-12-13 05:36:59+00:00,2023-12-13 22:04:17+00:00,2023-12-13 22:04:17+00:00,Update servers_v7.json,16.455
9374,closed,2023-12-12 13:28:23+00:00,2023-12-12 13:47:40+00:00,2023-12-12 13:47:40+00:00,"Allow fetching unitCount by type, and buildCount without type",0.3213888888888889
9369,closed,2023-12-10 01:04:25+00:00,2023-12-10 01:15:20+00:00,2023-12-10 01:15:20+00:00,Eradication Mindustry Load Balancing & Refactor,0.18194444444444444
9367,closed,2023-12-09 18:00:29+00:00,2023-12-11 12:46:37+00:00,2023-12-11 12:46:37+00:00,Update servers_v7.json,42.76888888888889
9365,closed,2023-12-09 12:54:57+00:00,2023-12-09 13:37:56+00:00,2023-12-09 13:37:56+00:00,Update servers_v7.json,0.7163888888888889
9364,closed,2023-12-09 12:04:32+00:00,2023-12-09 13:38:46+00:00,2023-12-09 13:38:46+00:00,Update servers_v7.json,1.5705555555555555
9362,closed,2023-12-09 08:48:49+00:00,2023-12-09 13:39:35+00:00,2023-12-09 13:39:35+00:00,Update servers_v7.json,4.846111111111111
9361,closed,2023-12-08 22:58:52+00:00,2023-12-08 23:25:22+00:00,2023-12-08 23:25:22+00:00,Update servers_v7.json,0.44166666666666665
9360,closed,2023-12-08 21:25:40+00:00,2023-12-08 22:03:41+00:00,2023-12-08 22:03:41+00:00,Add DDNS experimental server to server list,0.6336111111111111
9357,closed,2023-12-08 07:41:26+00:00,2023-12-08 12:11:12+00:00,2023-12-08 12:11:12+00:00,Darkdustry reborn (attempt #4),4.496111111111111
9356,closed,2023-12-07 15:51:45+00:00,2024-01-14 17:41:56+00:00,2024-01-14 17:41:56+00:00,Markers update,913.8363888888889
9355,closed,2023-12-07 14:37:51+00:00,2023-12-07 17:38:12+00:00,2023-12-07 17:38:12+00:00,Incorrect Error Message Advice,3.0058333333333334
9352,closed,2023-12-07 03:53:50+00:00,2023-12-07 12:20:14+00:00,2023-12-07 12:20:14+00:00,Update servers_v7.json,8.44
9346,closed,2023-12-04 14:20:18+00:00,2023-12-04 15:35:37+00:00,2023-12-04 15:35:37+00:00,Darkdustry reborn. Again.,1.2552777777777777
9345,closed,2023-12-04 06:56:55+00:00,2023-12-04 11:44:17+00:00,2023-12-04 11:44:17+00:00,Update servers_v7.json,4.789444444444444
9340,closed,2023-12-02 15:04:44+00:00,2024-01-03 22:02:44+00:00,2024-01-03 22:02:44+00:00,Update bundle_hu.properties,774.9666666666667
9338,closed,2023-12-02 14:18:13+00:00,2023-12-02 15:48:07+00:00,2023-12-02 15:48:07+00:00,Update servers_v7.json,1.4983333333333333
9333,closed,2023-11-30 18:12:11+00:00,2023-11-30 20:56:57+00:00,2023-11-30 20:56:57+00:00,Update servers_v7.json,2.746111111111111
9332,closed,2023-11-30 04:11:28+00:00,2023-11-30 12:18:40+00:00,2023-11-30 12:18:40+00:00,angleOffset is added twice in Weapon shoot,8.12
9331,closed,2023-11-30 04:09:43+00:00,2023-12-02 01:50:32+00:00,2023-12-02 01:50:32+00:00,PointLaserBulletType support for Weapons,45.680277777777775
9330,closed,2023-11-30 03:18:25+00:00,2023-11-30 12:18:59+00:00,2023-11-30 12:18:59+00:00,Update servers_v7.json for alex mindustry,9.009444444444444
9329,closed,2023-11-29 22:56:45+00:00,2023-11-30 00:29:52+00:00,2023-11-30 00:29:53+00:00,Update servers_v7.json,1.5519444444444443
9328,closed,2023-11-29 10:13:42+00:00,2023-11-29 20:01:41+00:00,2023-11-29 20:01:41+00:00,Clean up 0.baseduser.eu.org (servers_v7.json),9.799722222222222
9326,closed,2023-11-28 19:59:38+00:00,2023-11-29 07:10:53+00:00,2023-11-29 07:10:53+00:00,fix typo in russian bundle,11.1875
9324,closed,2023-11-28 13:56:26+00:00,2023-11-28 22:35:49+00:00,2023-11-28 22:35:49+00:00,Darkdustry reborn,8.65638888888889
9323,closed,2023-11-28 03:01:06+00:00,2023-11-28 10:29:04+00:00,2023-11-28 10:29:04+00:00,Agua en HD,7.466111111111111
9321,closed,2023-11-27 19:25:20+00:00,2023-11-27 22:40:13+00:00,2023-11-27 22:40:13+00:00,Update servers_v7.json,3.2480555555555557
9319,closed,2023-11-27 11:35:16+00:00,2023-11-27 14:06:29+00:00,2023-11-27 14:06:29+00:00,Update servers_v7.json for alex mindustry,2.520277777777778
9318,closed,2023-11-27 07:28:59+00:00,2023-11-27 09:51:47+00:00,2023-11-27 09:51:47+00:00,"[XCore] Change ip, add reserve server for future gamemode",2.38
9315,closed,2023-11-25 15:41:29+00:00,2023-11-25 17:54:05+00:00,2023-11-25 17:54:05+00:00,Update servers_v7.json,2.21
9312,closed,2023-11-24 15:13:53+00:00,2023-11-30 15:17:09+00:00,2023-11-30 15:17:09+00:00,IP change of cyandustry,144.05444444444444
9310,closed,2023-11-24 04:48:48+00:00,2023-11-24 07:46:19+00:00,2023-11-24 07:46:19+00:00,Eradication Mindustry Merge,2.9586111111111113
9309,closed,2023-11-23 23:46:20+00:00,2023-11-23 23:59:14+00:00,2023-11-23 23:59:14+00:00,a map of all time,0.215
9307,closed,2023-11-23 15:26:18+00:00,2023-11-23 18:35:26+00:00,2023-11-23 18:35:26+00:00,Update servers_v7.json,3.152222222222222
9304,closed,2023-11-22 22:00:50+00:00,2023-11-22 22:06:05+00:00,2023-11-22 22:06:05+00:00,Update servers_v7.json,0.0875
9303,closed,2023-11-22 13:22:14+00:00,2023-11-22 13:24:45+00:00,2023-11-22 13:24:45+00:00,Update servers_v7.json,0.041944444444444444
9297,closed,2023-11-19 03:29:19+00:00,2023-11-23 11:25:36+00:00,2023-11-23 11:25:36+00:00,Back back vndustry,103.93805555555555
9295,closed,2023-11-19 00:14:08+00:00,2023-11-19 01:54:20+00:00,2023-11-19 01:54:20+00:00,"Agua 3,  20% more water",1.67
9294,closed,2023-11-18 23:33:26+00:00,2023-11-23 09:59:32+00:00,2023-11-23 09:59:32+00:00,Add Parallax Network to serverlist,106.435
9293,closed,2023-11-18 15:30:59+00:00,2023-11-18 16:11:22+00:00,2023-11-18 16:11:22+00:00,Update servers_v7.json,0.6730555555555555
9290,closed,2023-11-18 09:28:09+00:00,2023-11-18 13:35:10+00:00,2023-11-18 13:35:10+00:00,fix shield arc ability,4.116944444444444
9289,closed,2023-11-18 07:47:09+00:00,2023-11-18 13:37:41+00:00,2023-11-18 13:37:41+00:00,Remove Darkdustry from the Global Server List,5.842222222222222
9288,closed,2023-11-18 05:07:28+00:00,2023-11-18 05:15:30+00:00,2023-11-18 05:15:30+00:00,Update servers_v7.json,0.1338888888888889
9286,closed,2023-11-17 12:51:40+00:00,2023-11-17 13:18:48+00:00,2023-11-17 13:18:48+00:00,Update servers_v7.json,0.45222222222222225
9283,closed,2023-11-16 13:47:58+00:00,2023-11-16 16:01:42+00:00,2023-11-16 16:01:42+00:00,"Fix format, it was breaking my thing",2.2288888888888887
9282,closed,2023-11-15 04:44:31+00:00,2023-11-15 05:08:27+00:00,2023-11-15 05:08:27+00:00,Update servers_v7.json,0.3988888888888889
9280,closed,2023-11-14 22:36:44+00:00,2023-11-15 02:33:36+00:00,2023-11-15 02:33:36+00:00,Update servers_v7.json,3.9477777777777776
9278,closed,2023-11-14 09:34:29+00:00,2023-11-14 15:27:51+00:00,2023-11-14 15:27:51+00:00,Buff Large Solar Panel,5.889444444444444
9276,closed,2023-11-13 15:05:09+00:00,2023-11-13 17:38:07+00:00,2023-11-13 17:38:07+00:00,Update servers_v7.json,2.5494444444444446
9273,closed,2023-11-13 06:12:37+00:00,2023-11-13 07:10:45+00:00,2023-11-13 07:10:45+00:00,Correctly sensor item capacity in core linked vaults,0.9688888888888889
9268,closed,2023-11-12 09:21:03+00:00,2023-11-12 14:49:20+00:00,2023-11-12 14:49:20+00:00,Good Bye VnDustry,5.471388888888889
9266,closed,2023-11-11 23:08:44+00:00,2023-11-12 01:48:15+00:00,2023-11-12 01:48:15+00:00,Agua part 2,2.658611111111111
9263,closed,2023-11-11 10:26:38+00:00,2023-11-11 14:36:23+00:00,2023-11-11 14:36:23+00:00,someone forgot to place comma 💀,4.1625
9262,closed,2023-11-11 06:15:57+00:00,2023-11-11 06:46:18+00:00,2023-11-11 06:46:18+00:00,Update servers_v7.json,0.5058333333333334
9258,closed,2023-11-08 20:49:35+00:00,2023-11-08 22:18:30+00:00,2023-11-08 22:18:30+00:00,Update servers_v7.json,1.4819444444444445
9256,closed,2023-11-08 09:50:59+00:00,2023-11-08 13:56:12+00:00,2023-11-08 13:56:12+00:00,Update servers_v7.json,4.086944444444445
9255,closed,2023-11-08 02:38:41+00:00,2023-11-08 03:38:53+00:00,2023-11-08 03:38:53+00:00,Update servers_v7.json,1.0033333333333334
9253,closed,2023-11-07 20:33:28+00:00,2023-11-08 03:44:22+00:00,2023-11-08 03:44:22+00:00,Move Surge Alloy in ErekirTechTree to the correct position,7.181666666666667
9251,closed,2023-11-07 01:51:27+00:00,2023-11-07 01:54:58+00:00,2023-11-07 01:54:58+00:00,jlfhuyksft,0.058611111111111114
9249,closed,2023-11-06 18:15:04+00:00,2023-11-11 14:55:02+00:00,2023-11-11 14:55:02+00:00,Minor ban/unban instruction and join dialog changes,116.6661111111111
9244,closed,2023-11-05 23:31:59+00:00,2023-11-06 00:09:23+00:00,2023-11-06 00:09:23+00:00,Update bundle_ru.properties,0.6233333333333333
9243,closed,2023-11-05 21:29:48+00:00,2023-11-07 21:13:50+00:00,2023-11-07 21:13:50+00:00,Update servers_v7.json,47.73388888888889
9241,closed,2023-11-05 06:31:37+00:00,2023-11-08 02:41:13+00:00,2023-11-08 02:41:13+00:00,Eradication Mindustry IP change,68.16
9236,closed,2023-11-04 17:29:28+00:00,2023-11-04 18:00:32+00:00,2023-11-04 18:00:32+00:00,Update bundle_hu.properties,0.5177777777777778
9234,closed,2023-11-04 14:28:24+00:00,2023-11-04 14:56:24+00:00,2023-11-04 14:56:24+00:00,meltdown properly overdrivable,0.4666666666666667
9233,closed,2023-11-04 13:07:36+00:00,2024-01-03 21:51:14+00:00,2024-01-03 21:51:14+00:00,Added nuclear strike effects,1448.7272222222223
9231,closed,2023-11-03 15:09:09+00:00,2023-11-04 13:12:21+00:00,2023-11-04 13:12:21+00:00,Slight adjusment,22.053333333333335
9230,closed,2023-11-03 15:08:15+00:00,2023-11-03 15:19:50+00:00,2023-11-03 15:19:50+00:00,uncap foreshadow damage on shields,0.19305555555555556
9229,closed,2023-11-03 06:04:39+00:00,2023-11-03 13:34:14+00:00,2023-11-03 13:34:14+00:00,Update bundle_hu.properties,7.493055555555555
9227,closed,2023-11-02 15:40:36+00:00,2023-11-02 15:45:08+00:00,2023-11-02 15:45:08+00:00,Update bundle_hu.properties,0.07555555555555556
9226,closed,2023-11-02 11:10:25+00:00,2023-11-02 13:01:59+00:00,2023-11-02 13:01:59+00:00,Scepter buff,1.8594444444444445
9223,closed,2023-11-01 17:35:07+00:00,2023-11-02 12:58:26+00:00,2023-11-02 12:58:26+00:00,foreshadow overhaul,19.38861111111111
9221,closed,2023-10-31 23:33:56+00:00,2023-10-31 23:34:14+00:00,2023-10-31 23:34:14+00:00,Update io ips,0.005
9219,closed,2023-10-31 14:13:53+00:00,2023-10-31 14:20:39+00:00,2023-10-31 14:20:39+00:00,Update servers_v7.json,0.11277777777777778
9217,closed,2023-10-30 22:55:03+00:00,2023-10-30 23:06:53+00:00,2023-10-30 23:06:53+00:00,Agua,0.19722222222222222
9215,closed,2023-10-29 17:21:16+00:00,2023-10-29 17:57:22+00:00,2023-10-29 17:57:22+00:00,Update servers_v7.json,0.6016666666666667
9214,closed,2023-10-29 14:34:15+00:00,2023-10-29 15:19:54+00:00,2023-10-29 15:19:54+00:00,Update servers_v7.json,0.7608333333333334
9211,closed,2023-10-28 21:53:30+00:00,2023-10-28 22:55:04+00:00,2023-10-28 22:55:04+00:00,Update servers_v7.json,1.0261111111111112
9207,closed,2023-10-28 07:51:59+00:00,2023-11-02 15:02:26+00:00,2023-11-02 15:02:26+00:00,Update bundle_hu.properties - The finishing touches,127.17416666666666
9205,closed,2023-10-28 05:00:11+00:00,2023-10-28 13:32:03+00:00,2023-10-28 13:32:03+00:00,Update bundle_ru attributions,8.53111111111111
9204,closed,2023-10-28 04:52:04+00:00,2023-10-28 13:32:12+00:00,2023-10-28 13:32:12+00:00,Update servers_v7.json,8.668888888888889
9203,closed,2023-10-26 13:39:24+00:00,2023-10-27 22:06:27+00:00,2023-10-27 22:06:27+00:00,Update bundle_hu.properties,32.450833333333335
9201,closed,2023-10-26 11:11:35+00:00,2023-10-27 22:06:05+00:00,2023-10-27 22:06:05+00:00,Update servers_v7.json,34.90833333333333
9199,closed,2023-10-25 15:01:05+00:00,2023-12-02 02:14:10+00:00,2023-12-02 02:14:10+00:00,Map-specific locale bundles system,899.2180555555556
9198,closed,2023-10-24 01:37:27+00:00,2023-10-27 22:36:15+00:00,2023-10-27 22:36:15+00:00,Edit bundle_es,92.98
9191,closed,2023-10-22 03:33:06+00:00,2023-10-22 03:41:01+00:00,2023-10-22 03:41:01+00:00,Move Atomic Servers to DE Node,0.13194444444444445
9190,closed,2023-10-21 16:03:29+00:00,2023-10-23 16:24:48+00:00,2023-10-23 16:24:48+00:00,Update servers,48.35527777777778
9189,closed,2023-10-21 12:48:02+00:00,2023-10-24 04:59:40+00:00,2023-10-24 04:59:40+00:00,Update bundle_hu.properties,64.19388888888889
9188,closed,2023-10-21 08:45:08+00:00,2023-10-21 13:15:03+00:00,2023-10-21 13:15:03+00:00,Update servers_v7.json,4.498611111111111
9187,closed,2023-10-21 08:31:28+00:00,2023-10-22 13:14:52+00:00,2023-10-22 13:14:52+00:00,`useUnitCap` fun,28.723333333333333
9182,closed,2023-10-21 06:14:43+00:00,2023-10-21 13:15:15+00:00,2023-10-21 13:15:15+00:00,Update servers_v7.json,7.0088888888888885
9178,closed,2023-10-19 16:41:52+00:00,2023-10-19 17:55:04+00:00,2023-10-19 17:55:04+00:00,SoundEffect - An Effect that produces sound when created.,1.22
9177,closed,2023-10-19 10:46:54+00:00,2023-10-19 13:27:30+00:00,2023-10-19 13:27:30+00:00,Update servers_v7.json,2.6766666666666667
9176,closed,2023-10-19 04:42:05+00:00,2023-10-19 05:47:51+00:00,2023-10-19 05:47:51+00:00,Add Atomic PvP,1.096111111111111
9175,closed,2023-10-18 14:06:22+00:00,2023-10-18 14:18:29+00:00,2023-10-18 14:18:29+00:00,Update servers_v7.json,0.20194444444444445
9174,closed,2023-10-16 15:41:52+00:00,2023-10-16 16:16:38+00:00,2023-10-16 16:16:38+00:00,Change port for Atomic Servers,0.5794444444444444
9171,closed,2023-10-15 02:33:09+00:00,2023-10-15 03:12:08+00:00,2023-10-15 03:12:08+00:00,Update servers_v7.json,0.6497222222222222
9170,closed,2023-10-15 00:55:53+00:00,2023-10-15 02:12:47+00:00,2023-10-15 02:12:47+00:00,Add Atomic Attack server,1.2816666666666667
9169,closed,2023-10-14 18:23:50+00:00,2023-10-15 02:18:14+00:00,2023-10-15 02:18:14+00:00,"Add ""loadautosave"" server command.",7.906666666666666
9167,closed,2023-10-14 10:14:24+00:00,2023-10-14 13:10:00+00:00,2023-10-14 13:10:00+00:00,PR: world-switch,2.9266666666666667
9165,closed,2023-10-13 18:52:52+00:00,2023-10-13 18:59:00+00:00,2023-10-13 18:59:00+00:00,Update servers_v7.json,0.10222222222222223
9158,closed,2023-10-12 19:56:46+00:00,2023-10-13 13:23:14+00:00,2023-10-13 13:23:14+00:00,Update bundle_ca.properties,17.441111111111113
9155,closed,2023-10-11 19:42:41+00:00,2023-10-14 01:14:55+00:00,2023-10-14 01:14:55+00:00,Add Atomic to the server list,53.53722222222222
9149,closed,2023-10-09 18:57:19+00:00,2023-10-09 20:16:32+00:00,2023-10-09 20:16:32+00:00,Remove duplicate,1.3202777777777779
9144,closed,2023-10-07 17:45:53+00:00,2023-10-07 18:49:18+00:00,2023-10-07 18:49:19+00:00,For events.,1.0569444444444445
9141,closed,2023-10-06 15:35:56+00:00,2023-10-06 16:00:56+00:00,2023-10-06 16:00:56+00:00,Update servers_v7.json,0.4166666666666667
9140,closed,2023-10-06 13:53:46+00:00,2023-11-13 02:19:46+00:00,2023-11-13 02:19:46+00:00,Update French translations,900.4333333333333
9138,closed,2023-10-04 19:56:00+00:00,2023-10-05 14:56:54+00:00,2023-10-05 14:56:54+00:00,Add privileged desynced client global variables,19.015
9137,closed,2023-10-04 18:19:01+00:00,2023-10-04 18:30:13+00:00,2023-10-04 18:30:13+00:00,Fixing RegionPart Child Rotation,0.18666666666666668
9135,closed,2023-10-04 14:21:52+00:00,2023-10-04 14:31:33+00:00,2023-10-04 14:31:33+00:00,Update servers_v7.json,0.1613888888888889
9134,closed,2023-10-04 09:28:14+00:00,2023-10-04 13:34:34+00:00,2023-10-04 13:34:34+00:00,Add Chaotic Neutral testing servers,4.105555555555555
9130,closed,2023-10-02 15:56:05+00:00,2023-10-02 16:00:25+00:00,2023-10-02 16:00:25+00:00,TR Bundle Update (mostly by Ekozet),0.07222222222222222
9129,closed,2023-10-02 15:45:49+00:00,2023-10-02 16:00:54+00:00,2023-10-02 16:00:54+00:00,Update servers_v7.json,0.2513888888888889
9127,closed,2023-10-01 18:39:21+00:00,2023-10-01 18:58:44+00:00,2023-10-01 18:58:44+00:00,Update bundle_pl.properties,0.32305555555555554
9126,closed,2023-10-01 17:05:50+00:00,2023-10-01 17:52:53+00:00,2023-10-01 17:52:53+00:00,Funny change,0.7841666666666667
9125,closed,2023-10-01 15:20:12+00:00,2023-10-01 15:51:56+00:00,2023-10-01 15:51:56+00:00,"Translations (spanish): Changed ""perpendicular"" to ""ortogonal""",0.5288888888888889
9123,closed,2023-10-01 07:57:19+00:00,2023-10-01 13:20:10+00:00,2023-10-01 13:20:10+00:00,Update servers_v7.json,5.380833333333333
9122,closed,2023-10-01 07:46:54+00:00,2023-10-01 13:20:21+00:00,2023-10-01 13:20:21+00:00,Update servers_v7.json,5.5575
9120,closed,2023-09-30 19:21:39+00:00,2023-09-30 19:29:29+00:00,2023-09-30 19:29:29+00:00,Update servers_v7.json,0.13055555555555556
9118,closed,2023-09-30 06:10:55+00:00,2023-09-30 19:30:06+00:00,2023-09-30 19:30:06+00:00,Update servers_v7.json,13.319722222222222
9115,closed,2023-09-29 14:38:14+00:00,2023-09-29 14:40:08+00:00,2023-09-29 14:40:08+00:00,Update servers_v7.json,0.03166666666666667
9112,closed,2023-09-29 13:58:42+00:00,2023-09-29 14:10:51+00:00,2023-09-29 14:10:51+00:00,"Fix marker and bridge calculation game crashes, minor marker instruction fixes",0.2025
9111,closed,2023-09-29 07:56:59+00:00,2023-09-29 14:27:42+00:00,2023-09-29 14:27:42+00:00,Update servers_v7.json,6.5119444444444445
9110,closed,2023-09-29 04:30:44+00:00,2023-09-29 04:48:07+00:00,2023-09-29 04:48:07+00:00,Update servers_v7.json,0.2897222222222222
9108,closed,2023-09-28 19:58:06+00:00,2023-09-28 20:07:02+00:00,2023-09-28 20:07:03+00:00,Fix text setting in marker control,0.14888888888888888
9106,closed,2023-09-28 18:07:31+00:00,2023-09-28 18:26:46+00:00,2023-09-28 18:26:46+00:00,Point bullets hitting buildings doesn't call hit,0.32083333333333336
9105,closed,2023-09-28 11:48:04+00:00,2023-09-28 17:47:47+00:00,2023-09-28 17:47:47+00:00,Maybe the ShieldArcAbility needs a minor fix?,5.995277777777778
9103,closed,2023-09-28 01:33:37+00:00,2023-09-28 05:48:38+00:00,2023-09-28 05:48:38+00:00,Add sensor for player camera,4.250277777777778
9100,closed,2023-09-27 14:10:58+00:00,2023-09-27 14:54:49+00:00,2023-09-27 14:54:49+00:00,Update bundle_es.properties,0.7308333333333333
