sha,date,author,message,files_changed,files_commited,month
33a57b11f6b41f8c4eb55c0012ef8b6189f2e264,2023-01-08 05:18:51+00:00,unknown,Automatic bundle update,1,['core/assets/bundles/bundle_es.properties'],2023-01
59c2a11824b20960e069809cde6a050baca23856,2023-01-08 06:22:32+00:00,J0anJosep,Update bundle_ca.properties (#7947),1,['core/assets/bundles/bundle_ca.properties'],2023-01
658ebf4bc5e6a918713989d6e273c0ee11164778,2023-01-08 06:23:54+00:00,Anuken,Merged #8053,1,['core/assets/bundles/bundle_nl.properties'],2023-01
45591fab835bd3d6c507109c526000da0d517aae,2023-01-08 06:24:54+00:00,unknown,Automatic bundle update,1,['core/assets/bundles/bundle_nl.properties'],2023-01
dcf9aa979323f07e4797f5474e9f330028ad914c,2023-01-08 15:19:47+00:00,Anuken,Fixed #8132,2,"['core/src/mindustry/net/Net.java', 'gradle.properties']",2023-01
40aebf0e77fa11331709fd72cbbf1358a103415d,2023-01-08 15:19:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['core/assets/bundles/bundle_nl.properties'],2023-01
e27f7c833217749eb3e59bcd52e824dcc9a02bd5,2023-01-08 15:24:55+00:00,Anuken,Fixed #8131,1,['core/src/mindustry/editor/MapObjectivesCanvas.java'],2023-01
dcc6e9827d7533e5179d1d98e17e16e15531d51d,2023-01-08 17:29:29+00:00,Anuken,Status flash tweaks,3,"['core/src/mindustry/entities/comp/BuildingComp.java', 'core/src/mindustry/io/JsonIO.java', 'gradle.properties']",2023-01
cba1e81f3d9c159275c1f35faa9d0687250fad72,2023-01-08 19:40:47+00:00,Anuken,More consistent status flash,1,['core/src/mindustry/entities/comp/BuildingComp.java'],2023-01
96f5c0a03a527f35c13471283f163e99b06b9440,2023-01-09 03:54:29+00:00,Volas171,Update servers_v7.json (#8133),1,['servers_v7.json'],2023-01
c1b0b22e4cb13b3bc36a57728aa000fc97dad8d3,2023-01-09 03:55:07+00:00,Prosta4okua,"Ukr translation v7  (#8134)

* hehe

* Finished translation. Need to proofread. Added 2 missing entries.

* Fixes

* Fixes #2

* Added button Random to translations and fixed error

* Fixes from @1stvaliduser

* fixes

* fixes

* виправлення

* Update bundle_uk_UA.properties",1,['core/assets/bundles/bundle_uk_UA.properties'],2023-01
503254bc1a72d4be6d06874944737c86474cc0ba,2023-01-09 17:48:03+00:00,romanin-rf,Update servers_v7.json (#8137),1,['servers_v7.json'],2023-01
8212c54446302ac5b99c4b793c7e165c4f5e18c6,2023-01-09 17:48:55+00:00,unknown,Automatic bundle update,1,['core/assets/bundles/bundle_uk_UA.properties'],2023-01
2ef708a586d883b8fef290adcf02ad15ff4ba644,2023-01-09 17:49:20+00:00,unknown,"Update servers_v7.json (#8135)

I want to add a server",1,['servers_v7.json'],2023-01
50b4915ff9cc11365a72fedf97aadd87ab095ff3,2023-01-10 02:11:15+00:00,unknown,"Update servers_v7.json (#8138)

I created survival server",1,['servers_v7.json'],2023-01
05221a804372be0ea2a7b91bed9feea6145d77d8,2023-01-10 02:11:25+00:00,TNT331,Add v7 Serv (#8139),1,['servers_v7.json'],2023-01
2a6fcb7983ae19a26e86857d9b637c7a89e66764,2023-01-10 03:08:40+00:00,MEEPofFaith,"Region part growing (#7861)

E x p a n d",2,"['core/src/mindustry/entities/part/DrawPart.java', 'core/src/mindustry/entities/part/RegionPart.java']",2023-01
222499d4c66cc0c723f7e40b58d3c4762e1a96ad,2023-01-10 03:11:32+00:00,MaxSMokeSkaarj,"Thanks Anton! (#8142)

thats a very stupid mistake",1,['servers_v7.json'],2023-01
3ec2ae797ef87028abe30997b1b2d4d051229909,2023-01-10 03:17:20+00:00,Anuken,Ship beryllium cost increase / Scathe discover range nerf,2,"['core/src/mindustry/content/Blocks.java', 'core/src/mindustry/net/Packets.java']",2023-01
1417e94bcdf139c541bb25012d441c4a5e1d30db,2023-01-10 03:17:27+00:00,Anuken,Merge remote-tracking branch 'origin/master',4,"['core/assets/bundles/bundle_uk_UA.properties', 'core/src/mindustry/entities/part/DrawPart.java', 'core/src/mindustry/entities/part/RegionPart.java', 'servers_v7.json']",2023-01
130ad59fc438280b01a8b55dc78454e9f2904419,2023-01-10 13:45:57+00:00,unknown,"Update servers_v7.json (#8146)

Explosive hub and pvp",1,['servers_v7.json'],2023-01
ea9ba60d663e43157350846866f1be14a22666f2,2023-01-10 16:59:31+00:00,Anuken,Minor unit balance changes,1,['core/src/mindustry/content/UnitTypes.java'],2023-01
2c3210afce8635997139f790f4877be4337dad22,2023-01-10 16:59:36+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['servers_v7.json'],2023-01
7455fb21a4eaa9eefc3a7efde8ec3fdf0be2a7ee,2023-01-10 17:11:37+00:00,MEEPofFaith,"Proper trails for point lasers (#8038)

* Proper trails for point lasers

* Take current size into account

* fh9weqfjpoepiofjwpiqoefjpoiwjieqpofpjioji

* Web editing moment

* Point laser bullets shouldn't have aa shoot effect

* h",1,['core/src/mindustry/entities/bullet/PointLaserBulletType.java'],2023-01
79ea2480cb82dce4fa7869968e6b4dc79d338eaf,2023-01-11 02:25:23+00:00,Anuken,unitCrashDamage rule,2,"['core/src/mindustry/entities/comp/UnitComp.java', 'core/src/mindustry/game/Rules.java']",2023-01
a9175d3ffed9259d4714a45a89ca9c49830d36a1,2023-01-11 02:26:57+00:00,Anuken,+,1,['core/src/mindustry/entities/comp/UnitComp.java'],2023-01
87949679f1f4bc4eac1d49d4336ba69e9856557c,2023-01-11 13:56:29+00:00,MEEPofFaith,"Make crash damage a multiplier instead of a toggle (#8151)

* Switch unitCrashDamage to a multiplier

* Add to rules dialog",4,"['core/assets/bundles/bundle.properties', 'core/src/mindustry/entities/comp/UnitComp.java', 'core/src/mindustry/game/Rules.java', 'core/src/mindustry/ui/dialogs/CustomRulesDialog.java']",2023-01
b2bb6136deec6f25dae679602f04230dc2981c09,2023-01-11 13:57:16+00:00,unknown,Automatic bundle update,34,"['core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties']",2023-01
6eeb49bb3768c38eb44cf5b7423f5c95b58ce472,2023-01-11 14:06:44+00:00,MEEPofFaith,Fix armor piercing not working against buildings (#8150),1,['core/src/mindustry/entities/comp/BuildingComp.java'],2023-01
5a2c987ea640ac5d19f7ed90050beefd71860f51,2023-01-11 14:23:22+00:00,Anuken,Fixed #8153,1,['core/src/mindustry/logic/LExecutor.java'],2023-01
5e084be6f5a5c30a7805d2b03e309d65064eb323,2023-01-11 14:23:29+00:00,Anuken,Merge remote-tracking branch 'origin/master',39,"['core/assets/bundles/bundle.properties', 'core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties', 'core/src/mindustry/entities/comp/BuildingComp.java', 'core/src/mindustry/entities/comp/UnitComp.java', 'core/src/mindustry/game/Rules.java', 'core/src/mindustry/ui/dialogs/CustomRulesDialog.java']",2023-01
9c63165ef5975875591eee78b8c6415d2aa038d5,2023-01-12 00:59:58+00:00,Anuken,Fixed #8156,1,['core/src/mindustry/ui/fragments/ConsoleFragment.java'],2023-01
117399f10aa458c8caec9fee7a4d7f779f5bb0b6,2023-01-12 01:01:44+00:00,osp54,XCore server (#8158),1,['servers_v7.json'],2023-01
b734fb948d6844dbc0b92c298d9d60e68426ea76,2023-01-12 13:36:47+00:00,Anuken,Fixed #8159,1,['core/src/mindustry/game/MapObjectives.java'],2023-01
b308b3eaa49a0b366989f61327c680eae5ca591d,2023-01-12 13:36:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['servers_v7.json'],2023-01
3287479ee39895146c2bd69ac5445363dbd5ef85,2023-01-12 13:50:19+00:00,Anuken,Damage object pooling,1,['core/src/mindustry/entities/Damage.java'],2023-01
80afe5ad86ca2a1aba092ecff0ca67abbb3b2f95,2023-01-12 13:51:28+00:00,Darkness6030,"Fixed russian translate (#8045)

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties

* Update bundle_ru.properties",1,['core/assets/bundles/bundle_ru.properties'],2023-01
0dc2dc9b08434e3a89b0a2714f1b966d7cd36a12,2023-01-12 14:35:48+00:00,Anuken,Fixed crash with modded unit classes,1,['annotations/src/main/java/mindustry/annotations/entity/EntityProcess.java'],2023-01
f070d8c9657f417358645c7ac0509493e9f36d5b,2023-01-12 14:35:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['core/assets/bundles/bundle_ru.properties'],2023-01
85077fbb9c89590dca792b1c2b6d0b88e5705e8e,2023-01-12 16:32:57+00:00,Anuken,Force canGameOver in campaign,1,['core/src/mindustry/core/Logic.java'],2023-01
53e8eaae75ae0b16efa4afa5867cda9be1794c61,2023-01-12 16:36:13+00:00,Anuken,Further scathe uncover range nerf,1,['core/src/mindustry/content/Blocks.java'],2023-01
f49e05a91539c42df853a47de3405878b147fb5a,2023-01-12 19:30:57+00:00,Anuken,Fixed #8161 / Fixed #8162,3,"['core/src/mindustry/entities/Puddles.java', 'core/src/mindustry/entities/comp/PuddleComp.java', 'core/src/mindustry/net/ArcNetProvider.java']",2023-01
411367f294c527ff13884a4b696e4d4fa012feda,2023-01-12 19:38:11+00:00,Anuken,Revert JSON rules change,2,"['core/src/mindustry/io/JsonIO.java', 'core/src/mindustry/net/ArcNetProvider.java']",2023-01
e92d5d2d2d5707c8fafa846493f5782919392309,2023-01-12 19:42:42+00:00,Anuken,Fixed #8165,1,['annotations/src/main/java/mindustry/annotations/entity/EntityProcess.java'],2023-01
30dcbe1af34603131918633abbfdd5599ad225e6,2023-01-12 21:24:51+00:00,Darkness6030,"Administration improvements (#8167)

* Administration improvements

Reduced the interval for preventing sending the same message because 50 seconds is too much and kinda confusing
Added saving and loading kicked IPs so they are saved even when the server crashes
Fixed smth in Config

* skill issue",1,['core/src/mindustry/net/Administration.java'],2023-01
54962a158d93207d773b3283075fec097b10314f,2023-01-12 22:01:47+00:00,Anuken,Fixed #8168,2,"['core/src/mindustry/content/Blocks.java', 'core/src/mindustry/world/blocks/production/GenericCrafter.java']",2023-01
7277892e33eeca5e8b1aaa68dba997ef28a51b0b,2023-01-12 22:01:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['core/src/mindustry/net/Administration.java'],2023-01
ec9eadd6600a8ef5396539ed31bc193eb44567c4,2023-01-13 03:52:32+00:00,Anuken,encoding test,1,['core/assets/bundles/bundle_es.properties'],2023-01
58315acfa37d1b6a103024a4e0e11598076933db,2023-01-13 03:53:33+00:00,unknown,Automatic bundle update,1,['core/assets/bundles/bundle_es.properties'],2023-01
edcf3c4223312066440c2c78b71fa7f426cb67a6,2023-01-13 14:31:10+00:00,Anuken,Fixed #8170,1,['core/src/mindustry/entities/Damage.java'],2023-01
b1e1fe492247acee8f2b2ea10d5696c7591e3360,2023-01-13 14:31:14+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['core/assets/bundles/bundle_es.properties'],2023-01
b2b4602c918940be8f7016a1cf4b55870c961048,2023-01-13 14:42:28+00:00,Anuken,Reverting #8037,1,['core/src/mindustry/entities/Damage.java'],2023-01
c3209f2cdd0b4f9b9b09cab4f18ebf864b0d0323,2023-01-13 14:44:08+00:00,Nunting,Update bundle_ko.properties (#8171),1,['core/assets/bundles/bundle_ko.properties'],2023-01
598049265a8d4732a1719bde8fb15a79d38f40eb,2023-01-13 14:59:01+00:00,Anuken,Complete revert of #8019,1,['core/src/mindustry/world/meta/Env.java'],2023-01
00d6b0d4836d0e31672b0961131e8e93eaa18c5e,2023-01-13 14:59:05+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['core/assets/bundles/bundle_ko.properties'],2023-01
0678592d59d2012cd500b9eaee9af084390810e1,2023-01-13 21:51:36+00:00,Darkness6030,"Fix cheaty item and liquid turrets (#8176)

* Update Turret.java

* Update TractorBeamTurret.java

* Update TractorBeamTurret.java

* Update ItemTurret.java

* Update LiquidTurret.java",3,"['core/src/mindustry/world/blocks/defense/turrets/ItemTurret.java', 'core/src/mindustry/world/blocks/defense/turrets/LiquidTurret.java', 'core/src/mindustry/world/blocks/defense/turrets/Turret.java']",2023-01
9b033532c8ae999fdb16e3ec85845a506b2d924c,2023-01-14 00:34:48+00:00,Anuken,Fixed #8177,1,['core/src/mindustry/world/blocks/defense/BuildTurret.java'],2023-01
3159ce670763627ac3886626c9fce44de889585d,2023-01-14 00:34:52+00:00,Anuken,Merge remote-tracking branch 'origin/master',3,"['core/src/mindustry/world/blocks/defense/turrets/ItemTurret.java', 'core/src/mindustry/world/blocks/defense/turrets/LiquidTurret.java', 'core/src/mindustry/world/blocks/defense/turrets/Turret.java']",2023-01
5e324e71d43b04f0c066b328aa25a363e66ad3e6,2023-01-14 15:05:30+00:00,MEEPofFaith,"Hitscan fix 2 (#8175)

* Revert ""Reverting #8037""

Re-implement #8037

* Properly count collisions

Fix #8170",1,['core/src/mindustry/entities/Damage.java'],2023-01
98157f28523ecbd903fb8f57cd6303ff81f96181,2023-01-14 19:41:14+00:00,Knochi,Never use „tun“ in German language (#8179),1,['core/assets/bundles/bundle_de.properties'],2023-01
597bd31a0c7e6817f29c2f2455fb4d8b3d9ab461,2023-01-15 13:42:59+00:00,DinnerWool,Update servers_v7.json (#8183),1,['servers_v7.json'],2023-01
6d7c207b95eec081b30ffd617a50e8ffdfaeecd5,2023-01-15 13:51:51+00:00,Anuken,Fixed drawing of assembler payloads,2,"['core/src/mindustry/io/JsonIO.java', 'core/src/mindustry/world/blocks/units/UnitAssembler.java']",2023-01
4a8f8c4ecf9b5255ca0a112baa5eed5d8136ec05,2023-01-15 13:51:57+00:00,Anuken,Merge remote-tracking branch 'origin/master',3,"['core/assets/bundles/bundle_de.properties', 'core/src/mindustry/entities/Damage.java', 'servers_v7.json']",2023-01
66f4118896f95439cba20965f4f9ab2c83246c81,2023-01-15 20:19:13+00:00,Anuken,Fixed #8184,2,"['core/src/mindustry/core/Logic.java', 'core/src/mindustry/ui/dialogs/ResearchDialog.java']",2023-01
f6c97f4ff6064def93e9c30ee8bde43e2ce13bc7,2023-01-16 16:06:34+00:00,Anuken,Fixed #8185,1,['core/src/mindustry/entities/EntityGroup.java'],2023-01
d54b557a9f5e7c0705f1915656a78833f8fb8e46,2023-01-16 16:07:00+00:00,nanmenyangde,"Revert #8176 (#8186)

Liquid turrets are used to give buff like wet but not do the damage. The ammo change is not appropriate.",1,['core/src/mindustry/world/blocks/defense/turrets/LiquidTurret.java'],2023-01
977192bc5487066db37d97dd82552b4161a5f5b7,2023-01-16 20:28:40+00:00,Anuken,Fixed #8187,1,['core/src/mindustry/world/blocks/production/HeatCrafter.java'],2023-01
b4359c04895bcf3f6a77b7552b2553741953272d,2023-01-16 20:28:45+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['core/src/mindustry/world/blocks/defense/turrets/LiquidTurret.java'],2023-01
db6cbc5cc38d5e21149e15feaa872735174085d0,2023-01-17 05:18:09+00:00,unknown,"Update servers_v7.json (#8189)

HexPvP IP Change",1,['servers_v7.json'],2023-01
0750348cb1e343d2d6dba66be63df13bc7f72c78,2023-01-17 23:49:20+00:00,J0anJosep,Update bundle_ca.properties (#8190),1,['core/assets/bundles/bundle_ca.properties'],2023-01
478baf2532b7be83009c31be2b82c9c5d8f7004a,2023-01-17 23:50:44+00:00,Anuken,Fixed #8192,1,['core/src/mindustry/core/Logic.java'],2023-01
65e92ab6fc33c74e8dd23a191e4341803eb0c6db,2023-01-17 23:50:49+00:00,Anuken,Merge remote-tracking branch 'origin/master',2,"['core/assets/bundles/bundle_ca.properties', 'servers_v7.json']",2023-01
85b8868d2b16e978612d535ef0cb7dd4e9ec3cb9,2023-01-18 15:41:39+00:00,Anuken,Fixed #8194,1,['core/src/mindustry/entities/comp/BuildingComp.java'],2023-01
55d97ea2022de5cade6deaaf2832c7589a1e0802,2023-01-18 16:49:22+00:00,SachaTending,add tendhost(not running) [reopened] (#8147),1,['servers_v7.json'],2023-01
0095e896731eec1afeeeb4e2d004f32680c2f354,2023-01-19 05:34:13+00:00,eSK8er,Update servers_v7.json (#8145),1,['servers_v7.json'],2023-01
