number,state,created_at,merged_at,closed_at,title
9531,closed,2024-02-10 09:34:03+00:00,,2024-03-09 22:58:19+00:00,update servers_v7.json
9530,open,2024-02-10 06:29:43+00:00,,,update bundle_vi.properties 
9529,closed,2024-02-10 06:12:34+00:00,,2024-02-10 06:26:25+00:00,update bundle_vi.properties
9527,closed,2024-02-08 05:53:15+00:00,2024-02-08 15:09:42+00:00,2024-02-08 15:09:42+00:00,update servers_v7.json
9526,open,2024-02-07 04:45:43+00:00,,,update servers_v7.json
9523,closed,2024-02-06 14:34:57+00:00,2024-02-06 14:35:03+00:00,2024-02-06 14:35:03+00:00,"revert ""update servers_v7.json"""
9518,closed,2024-02-04 22:22:51+00:00,2024-02-04 23:58:41+00:00,2024-02-04 23:58:41+00:00,add randomsound support to contentparser
9517,open,2024-02-04 10:29:08+00:00,,,erekir impact and eruption drill - balancing pr 
9516,open,2024-02-04 09:57:01+00:00,,,fix generation of drills' booster stats
9515,closed,2024-02-04 04:54:22+00:00,2024-02-04 06:08:38+00:00,2024-02-04 06:08:38+00:00,update servers_v7.json
9514,closed,2024-02-03 12:11:02+00:00,2024-02-03 17:17:17+00:00,2024-02-03 17:17:17+00:00,marker fixes
9510,closed,2024-02-02 15:20:03+00:00,2024-02-02 15:52:28+00:00,2024-02-02 15:52:28+00:00,add `bool config::isdefault()`
9507,closed,2024-02-01 03:38:49+00:00,2024-02-02 00:04:51+00:00,2024-02-02 00:04:51+00:00,allow mods to add to logic effect map
9506,closed,2024-01-30 18:57:10+00:00,2024-01-31 00:35:39+00:00,2024-01-31 00:35:39+00:00,update markers
9505,closed,2024-01-30 17:37:06+00:00,2024-01-31 18:33:44+00:00,2024-01-31 18:33:44+00:00,"moving some servers onto an edge node, deleting unused ips"
9504,closed,2024-01-30 17:05:25+00:00,2024-01-30 18:05:50+00:00,2024-01-30 18:05:50+00:00,i want to delete some unused ips and ips that overlap with the eradic…
9503,open,2024-01-30 09:46:45+00:00,,,update servers_v7.json
9502,closed,2024-01-30 05:04:33+00:00,2024-01-30 15:45:38+00:00,2024-01-30 15:45:38+00:00,soundeffect's sound should be delayed by its startdelay
9501,open,2024-01-29 20:56:00+00:00,,,update bundle_uk_ua.properties
9500,open,2024-01-29 14:05:33+00:00,,,flux power and heat capacity increase
9499,closed,2024-01-28 17:23:33+00:00,2024-01-28 18:04:21+00:00,2024-01-28 18:04:21+00:00,partprogress.time & partprogress.mod added
9498,open,2024-01-28 01:57:54+00:00,,,effect spawn rectangle part + fix armorplateability stat display
9496,closed,2024-01-27 15:02:17+00:00,2024-01-27 15:05:03+00:00,2024-01-27 15:05:03+00:00,update servers_v7.json
9494,closed,2024-01-27 09:02:02+00:00,2024-01-27 14:22:13+00:00,2024-01-27 14:22:13+00:00,update servers_v7.json
9493,closed,2024-01-27 08:43:07+00:00,2024-01-27 14:22:28+00:00,2024-01-27 14:22:28+00:00,allow mods to change dumptime
9492,closed,2024-01-27 07:34:11+00:00,,2024-01-27 14:22:05+00:00,added logic sensor to unit spawned wave number
9491,closed,2024-01-26 23:52:23+00:00,2024-01-27 00:08:15+00:00,2024-01-27 00:08:15+00:00,dull no longer
9487,open,2024-01-25 16:24:10+00:00,,,update bundle_pt_pt.properties
9486,closed,2024-01-24 17:49:53+00:00,2024-01-28 02:24:48+00:00,2024-01-28 02:24:48+00:00,shield health should also be factored in pierce factor when `maxdamagefraction` is 0
9485,closed,2024-01-23 23:48:17+00:00,2024-01-24 03:05:14+00:00,2024-01-24 03:05:14+00:00,allow markers to be deleted
9484,closed,2024-01-23 05:15:08+00:00,2024-01-25 03:43:41+00:00,2024-01-25 03:43:41+00:00,update servers_v7.json
9483,closed,2024-01-22 10:56:38+00:00,2024-01-22 13:38:33+00:00,2024-01-22 13:38:33+00:00,mindurka ip change
9482,closed,2024-01-21 18:06:04+00:00,2024-01-21 18:20:14+00:00,2024-01-21 18:20:14+00:00,update servers_v7.json
9481,closed,2024-01-21 15:30:35+00:00,2024-01-21 15:35:14+00:00,2024-01-21 15:35:14+00:00,update servers_v7.json
9480,closed,2024-01-21 06:31:28+00:00,2024-01-21 15:35:26+00:00,2024-01-21 15:35:26+00:00,update servers_v7.json
9479,closed,2024-01-20 14:34:13+00:00,2024-01-20 14:37:18+00:00,2024-01-20 14:37:18+00:00,fix wait instruction inconsistency
9478,closed,2024-01-20 13:00:37+00:00,,2024-03-09 17:00:35+00:00,update bundle_ca.properties
9475,closed,2024-01-19 13:08:16+00:00,2024-01-20 00:58:12+00:00,2024-01-20 00:58:12+00:00,update servers_v7.json
9474,closed,2024-01-19 08:07:41+00:00,2024-01-20 00:57:41+00:00,2024-01-20 00:57:41+00:00,update servers_v7.json
9473,closed,2024-01-19 04:41:45+00:00,2024-01-20 00:58:39+00:00,2024-01-20 00:58:39+00:00,update servers_v7.json
9471,closed,2024-01-18 16:22:14+00:00,2024-01-20 00:58:57+00:00,2024-01-20 00:58:57+00:00,add new pvp servers to duel.server.
9470,closed,2024-01-18 14:36:15+00:00,2024-01-20 00:57:51+00:00,2024-01-20 00:57:51+00:00,update servers_v7.json
9468,open,2024-01-17 21:05:00+00:00,,,update bundle_et.properties
9467,closed,2024-01-17 15:23:17+00:00,2024-01-31 21:12:50+00:00,2024-01-31 21:12:50+00:00,minor fixes
9466,open,2024-01-17 12:38:04+00:00,,,update servers_v7.json
9461,closed,2024-01-17 07:31:05+00:00,2024-01-20 17:13:41+00:00,2024-01-20 17:13:41+00:00,indonesian localization for steam game page
9460,closed,2024-01-17 07:28:57+00:00,,2024-01-17 07:29:34+00:00,indonesian localization for steam game page
9457,closed,2024-01-16 14:15:36+00:00,2024-02-05 19:28:23+00:00,2024-02-05 19:28:23+00:00,update bundle_hu.properties (ready to merge ... again)
9456,closed,2024-01-15 17:33:26+00:00,2024-01-15 17:58:37+00:00,2024-01-15 17:58:37+00:00,further fixed #7310
9455,closed,2024-01-15 02:36:38+00:00,2024-01-15 02:55:37+00:00,2024-01-15 02:55:37+00:00,allow markers to use any texture
9454,closed,2024-01-14 14:02:03+00:00,,2024-01-16 13:22:12+00:00,update bundle_hu.properties (ready to merge)
9453,open,2024-01-14 07:07:20+00:00,,,"allied teams, for real"
9451,closed,2024-01-13 14:53:04+00:00,,2024-01-14 13:37:42+00:00,update bundle_hu.properties (ready to merge)
9447,closed,2024-01-11 19:15:52+00:00,2024-01-12 20:17:35+00:00,2024-01-12 20:17:36+00:00,update servers_v7.json
9446,closed,2024-01-11 17:33:00+00:00,2024-01-12 19:21:13+00:00,2024-01-12 19:21:13+00:00,truncate ping response packets
9444,closed,2024-01-11 08:20:12+00:00,,2024-03-29 19:09:58+00:00,fixing typos in the russian locale bundle
9443,closed,2024-01-10 23:04:51+00:00,2024-01-12 20:17:15+00:00,2024-01-12 20:17:15+00:00,make file name orders deterministic
9442,closed,2024-01-10 00:49:34+00:00,2024-01-10 01:35:41+00:00,2024-01-10 01:35:41+00:00,update servers_v7.json
9441,closed,2024-01-09 22:36:00+00:00,2024-01-09 23:13:38+00:00,2024-01-09 23:13:38+00:00,updated thedimas ip
9436,closed,2024-01-07 08:54:11+00:00,2024-01-07 15:39:59+00:00,2024-01-07 15:39:59+00:00,update bundle_hu.properties (ready to merge)
9435,closed,2024-01-07 08:47:43+00:00,,2024-01-07 10:42:48+00:00,fix erekir campaign map onset
9434,closed,2024-01-05 10:18:32+00:00,2024-01-05 13:10:15+00:00,2024-01-05 13:10:15+00:00,update servers_v7.json
9428,closed,2024-01-02 10:36:54+00:00,2024-01-03 21:58:00+00:00,2024-01-03 21:58:00+00:00,update servers_v7.json
9418,closed,2023-12-30 10:56:58+00:00,2024-01-03 22:04:08+00:00,2024-01-03 22:04:08+00:00,add azdustry
9416,closed,2023-12-30 02:10:38+00:00,,2024-01-21 08:48:40+00:00,german translation
9415,closed,2023-12-29 17:56:27+00:00,2024-01-03 21:53:43+00:00,2024-01-03 21:53:43+00:00,update servers_v7.json
9414,closed,2023-12-29 17:50:18+00:00,,2023-12-29 17:52:10+00:00,adding servers to cyandustry
9413,open,2023-12-29 17:16:50+00:00,,,"make assembler plans support items and liquids, allow changing sap bullet regions"
9411,closed,2023-12-29 04:31:06+00:00,2024-01-03 21:57:51+00:00,2024-01-03 21:57:51+00:00,add duel.server to the server list
9409,closed,2023-12-27 02:48:19+00:00,2024-01-03 21:53:29+00:00,2024-01-03 21:53:29+00:00,new agua bottles for atomic 🐟
9408,closed,2023-12-25 09:15:12+00:00,2023-12-25 13:56:59+00:00,2023-12-25 13:56:59+00:00,update servers_v7.json
9401,closed,2023-12-23 03:53:31+00:00,2023-12-23 14:16:48+00:00,2023-12-23 14:16:48+00:00,add config option to disable logging trace requests
9395,closed,2023-12-19 12:50:40+00:00,2023-12-19 14:08:01+00:00,2023-12-19 14:08:01+00:00,update servers_v7.json
9390,closed,2023-12-17 16:50:44+00:00,,2023-12-31 08:57:37+00:00,update servers_v7.json
9385,closed,2023-12-17 00:04:51+00:00,2023-12-17 01:39:08+00:00,2023-12-17 01:39:08+00:00,update servers_v7.json
9383,closed,2023-12-16 17:10:54+00:00,2023-12-16 17:13:09+00:00,2023-12-16 17:13:09+00:00,update servers_v7.json
9382,closed,2023-12-16 08:35:41+00:00,2023-12-16 14:09:01+00:00,2023-12-16 14:09:01+00:00,update servers_v7.json
9381,closed,2023-12-15 17:08:52+00:00,2023-12-15 17:21:42+00:00,2023-12-15 17:21:42+00:00,update servers_v7.json
9378,closed,2023-12-13 11:13:21+00:00,2023-12-13 22:05:16+00:00,2023-12-13 22:05:16+00:00,update servers_v7.json added my server mindustry est1.be
9377,open,2023-12-13 07:03:08+00:00,,,update zh_cn translation - already ready to merge
9376,closed,2023-12-13 05:36:59+00:00,2023-12-13 22:04:17+00:00,2023-12-13 22:04:17+00:00,update servers_v7.json
9374,closed,2023-12-12 13:28:23+00:00,2023-12-12 13:47:40+00:00,2023-12-12 13:47:40+00:00,"allow fetching unitcount by type, and buildcount without type"
9372,closed,2023-12-12 06:00:38+00:00,,2024-01-16 05:13:50+00:00,remove tendhost
9371,closed,2023-12-11 16:59:40+00:00,,2023-12-31 08:57:15+00:00,update servers_v7.json
9369,closed,2023-12-10 01:04:25+00:00,2023-12-10 01:15:20+00:00,2023-12-10 01:15:20+00:00,eradication mindustry load balancing & refactor
9367,closed,2023-12-09 18:00:29+00:00,2023-12-11 12:46:37+00:00,2023-12-11 12:46:37+00:00,update servers_v7.json
9365,closed,2023-12-09 12:54:57+00:00,2023-12-09 13:37:56+00:00,2023-12-09 13:37:56+00:00,update servers_v7.json
9364,closed,2023-12-09 12:04:32+00:00,2023-12-09 13:38:46+00:00,2023-12-09 13:38:46+00:00,update servers_v7.json
9363,closed,2023-12-09 08:56:45+00:00,,2023-12-09 13:39:16+00:00,fix servers-v7.json
9362,closed,2023-12-09 08:48:49+00:00,2023-12-09 13:39:35+00:00,2023-12-09 13:39:35+00:00,update servers_v7.json
9361,closed,2023-12-08 22:58:52+00:00,2023-12-08 23:25:22+00:00,2023-12-08 23:25:22+00:00,update servers_v7.json
9360,closed,2023-12-08 21:25:40+00:00,2023-12-08 22:03:41+00:00,2023-12-08 22:03:41+00:00,add ddns experimental server to server list
9358,open,2023-12-08 09:39:50+00:00,,,update bundle_fil.properties
9357,closed,2023-12-08 07:41:26+00:00,2023-12-08 12:11:12+00:00,2023-12-08 12:11:12+00:00,darkdustry reborn (attempt #4)
9356,closed,2023-12-07 15:51:45+00:00,2024-01-14 17:41:56+00:00,2024-01-14 17:41:56+00:00,markers update
9355,closed,2023-12-07 14:37:51+00:00,2023-12-07 17:38:12+00:00,2023-12-07 17:38:12+00:00,incorrect error message advice
9352,closed,2023-12-07 03:53:50+00:00,2023-12-07 12:20:14+00:00,2023-12-07 12:20:14+00:00,update servers_v7.json
9351,closed,2023-12-06 15:53:58+00:00,,2024-02-16 09:12:22+00:00,update vietnamese translation
9350,closed,2023-12-06 15:23:45+00:00,,2023-12-06 16:55:14+00:00,update servers_v7.json
9348,closed,2023-12-04 20:35:24+00:00,,2023-12-07 15:03:11+00:00,markers update
9346,closed,2023-12-04 14:20:18+00:00,2023-12-04 15:35:37+00:00,2023-12-04 15:35:37+00:00,darkdustry reborn. again.
9345,closed,2023-12-04 06:56:55+00:00,2023-12-04 11:44:17+00:00,2023-12-04 11:44:17+00:00,update servers_v7.json
9344,closed,2023-12-03 22:57:33+00:00,,2024-01-20 12:49:08+00:00,update bundle_ca.properties
9340,closed,2023-12-02 15:04:44+00:00,2024-01-03 22:02:44+00:00,2024-01-03 22:02:44+00:00,update bundle_hu.properties
9339,closed,2023-12-02 14:57:30+00:00,,2023-12-02 14:57:45+00:00,update bundle_hu.properties
9338,closed,2023-12-02 14:18:13+00:00,2023-12-02 15:48:07+00:00,2023-12-02 15:48:07+00:00,update servers_v7.json
9337,open,2023-12-02 12:45:25+00:00,,,update bundle_de.properties
9334,open,2023-11-30 21:44:55+00:00,,,"fix initial ""shivering"" on desktop while dragging a building plan."
9333,closed,2023-11-30 18:12:11+00:00,2023-11-30 20:56:57+00:00,2023-11-30 20:56:57+00:00,update servers_v7.json
9332,closed,2023-11-30 04:11:28+00:00,2023-11-30 12:18:40+00:00,2023-11-30 12:18:40+00:00,angleoffset is added twice in weapon shoot
9331,closed,2023-11-30 04:09:43+00:00,2023-12-02 01:50:32+00:00,2023-12-02 01:50:32+00:00,pointlaserbullettype support for weapons
9330,closed,2023-11-30 03:18:25+00:00,2023-11-30 12:18:59+00:00,2023-11-30 12:18:59+00:00,update servers_v7.json for alex mindustry
9329,closed,2023-11-29 22:56:45+00:00,2023-11-30 00:29:52+00:00,2023-11-30 00:29:53+00:00,update servers_v7.json
9328,closed,2023-11-29 10:13:42+00:00,2023-11-29 20:01:41+00:00,2023-11-29 20:01:41+00:00,clean up 0.baseduser.eu.org (servers_v7.json)
9326,closed,2023-11-28 19:59:38+00:00,2023-11-29 07:10:53+00:00,2023-11-29 07:10:53+00:00,fix typo in russian bundle
9324,closed,2023-11-28 13:56:26+00:00,2023-11-28 22:35:49+00:00,2023-11-28 22:35:49+00:00,darkdustry reborn
9323,closed,2023-11-28 03:01:06+00:00,2023-11-28 10:29:04+00:00,2023-11-28 10:29:04+00:00,agua en hd
9321,closed,2023-11-27 19:25:20+00:00,2023-11-27 22:40:13+00:00,2023-11-27 22:40:13+00:00,update servers_v7.json
9319,closed,2023-11-27 11:35:16+00:00,2023-11-27 14:06:29+00:00,2023-11-27 14:06:29+00:00,update servers_v7.json for alex mindustry
9318,closed,2023-11-27 07:28:59+00:00,2023-11-27 09:51:47+00:00,2023-11-27 09:51:47+00:00,"[xcore] change ip, add reserve server for future gamemode"
9316,closed,2023-11-25 20:47:53+00:00,,2023-11-25 22:24:22+00:00,test cases for previous code smells fix
9315,closed,2023-11-25 15:41:29+00:00,2023-11-25 17:54:05+00:00,2023-11-25 17:54:05+00:00,update servers_v7.json
9314,open,2023-11-25 09:53:43+00:00,,,buff all solar panels
9313,closed,2023-11-24 17:11:12+00:00,,2023-11-25 12:17:42+00:00,code smells fix
9312,closed,2023-11-24 15:13:53+00:00,2023-11-30 15:17:09+00:00,2023-11-30 15:17:09+00:00,ip change of cyandustry
9310,closed,2023-11-24 04:48:48+00:00,2023-11-24 07:46:19+00:00,2023-11-24 07:46:19+00:00,eradication mindustry merge
9309,closed,2023-11-23 23:46:20+00:00,2023-11-23 23:59:14+00:00,2023-11-23 23:59:14+00:00,a map of all time
9308,closed,2023-11-23 15:47:27+00:00,,2023-11-23 17:43:51+00:00,update servers_v7.json
9307,closed,2023-11-23 15:26:18+00:00,2023-11-23 18:35:26+00:00,2023-11-23 18:35:26+00:00,update servers_v7.json
9306,closed,2023-11-23 15:17:07+00:00,,2023-11-23 15:23:06+00:00,update servers_v7.json
9305,closed,2023-11-23 09:43:44+00:00,,2023-11-23 11:41:16+00:00,update bundle_zh_cn.properties
9304,closed,2023-11-22 22:00:50+00:00,2023-11-22 22:06:05+00:00,2023-11-22 22:06:05+00:00,update servers_v7.json
9303,closed,2023-11-22 13:22:14+00:00,2023-11-22 13:24:45+00:00,2023-11-22 13:24:45+00:00,update servers_v7.json
9302,closed,2023-11-21 23:31:31+00:00,,2023-11-22 08:05:17+00:00,update servers_v7.json
9297,closed,2023-11-19 03:29:19+00:00,2023-11-23 11:25:36+00:00,2023-11-23 11:25:36+00:00,back back vndustry
9295,closed,2023-11-19 00:14:08+00:00,2023-11-19 01:54:20+00:00,2023-11-19 01:54:20+00:00,"agua 3,  20% more water"
9294,closed,2023-11-18 23:33:26+00:00,2023-11-23 09:59:32+00:00,2023-11-23 09:59:32+00:00,add parallax network to serverlist
9293,closed,2023-11-18 15:30:59+00:00,2023-11-18 16:11:22+00:00,2023-11-18 16:11:22+00:00,update servers_v7.json
9290,closed,2023-11-18 09:28:09+00:00,2023-11-18 13:35:10+00:00,2023-11-18 13:35:10+00:00,fix shield arc ability
9289,closed,2023-11-18 07:47:09+00:00,2023-11-18 13:37:41+00:00,2023-11-18 13:37:41+00:00,remove darkdustry from the global server list
9288,closed,2023-11-18 05:07:28+00:00,2023-11-18 05:15:30+00:00,2023-11-18 05:15:30+00:00,update servers_v7.json
9286,closed,2023-11-17 12:51:40+00:00,2023-11-17 13:18:48+00:00,2023-11-17 13:18:48+00:00,update servers_v7.json
9285,open,2023-11-17 12:04:47+00:00,,,change wet from +14 to +10
9283,closed,2023-11-16 13:47:58+00:00,2023-11-16 16:01:42+00:00,2023-11-16 16:01:42+00:00,"fix format, it was breaking my thing"
9282,closed,2023-11-15 04:44:31+00:00,2023-11-15 05:08:27+00:00,2023-11-15 05:08:27+00:00,update servers_v7.json
9280,closed,2023-11-14 22:36:44+00:00,2023-11-15 02:33:36+00:00,2023-11-15 02:33:36+00:00,update servers_v7.json
9278,closed,2023-11-14 09:34:29+00:00,2023-11-14 15:27:51+00:00,2023-11-14 15:27:51+00:00,buff large solar panel
9277,open,2023-11-13 18:56:25+00:00,,,update bundle_ru.properties
9276,closed,2023-11-13 15:05:09+00:00,2023-11-13 17:38:07+00:00,2023-11-13 17:38:07+00:00,update servers_v7.json
9274,closed,2023-11-13 10:21:17+00:00,,2023-11-16 05:34:25+00:00,nerfs/buffs to mono tree
9273,closed,2023-11-13 06:12:37+00:00,2023-11-13 07:10:45+00:00,2023-11-13 07:10:45+00:00,correctly sensor item capacity in core linked vaults
9271,open,2023-11-12 11:57:03+00:00,,,update outdated steam simplified chinese description and achievements
9270,closed,2023-11-12 11:34:46+00:00,,2023-11-30 14:43:55+00:00,increase the cost of the walls
9268,closed,2023-11-12 09:21:03+00:00,2023-11-12 14:49:20+00:00,2023-11-12 14:49:20+00:00,good bye vndustry
9266,closed,2023-11-11 23:08:44+00:00,2023-11-12 01:48:15+00:00,2023-11-12 01:48:15+00:00,agua part 2
9264,closed,2023-11-11 15:53:19+00:00,,2023-12-02 14:54:53+00:00,update bundle_hu.properties
9263,closed,2023-11-11 10:26:38+00:00,2023-11-11 14:36:23+00:00,2023-11-11 14:36:23+00:00,someone forgot to place comma 💀
9262,closed,2023-11-11 06:15:57+00:00,2023-11-11 06:46:18+00:00,2023-11-11 06:46:18+00:00,update servers_v7.json
9261,closed,2023-11-10 22:11:48+00:00,,2023-11-10 22:27:06+00:00,tung cost for merui fac removed
9258,closed,2023-11-08 20:49:35+00:00,2023-11-08 22:18:30+00:00,2023-11-08 22:18:30+00:00,update servers_v7.json
9256,closed,2023-11-08 09:50:59+00:00,2023-11-08 13:56:12+00:00,2023-11-08 13:56:12+00:00,update servers_v7.json
9255,closed,2023-11-08 02:38:41+00:00,2023-11-08 03:38:53+00:00,2023-11-08 03:38:53+00:00,update servers_v7.json
9253,closed,2023-11-07 20:33:28+00:00,2023-11-08 03:44:22+00:00,2023-11-08 03:44:22+00:00,move surge alloy in erekirtechtree to the correct position
9251,closed,2023-11-07 01:51:27+00:00,2023-11-07 01:54:58+00:00,2023-11-07 01:54:58+00:00,jlfhuyksft
9249,closed,2023-11-06 18:15:04+00:00,2023-11-11 14:55:02+00:00,2023-11-11 14:55:02+00:00,minor ban/unban instruction and join dialog changes
9245,open,2023-11-06 01:06:28+00:00,,,update contributors
9244,closed,2023-11-05 23:31:59+00:00,2023-11-06 00:09:23+00:00,2023-11-06 00:09:23+00:00,update bundle_ru.properties
9243,closed,2023-11-05 21:29:48+00:00,2023-11-07 21:13:50+00:00,2023-11-07 21:13:50+00:00,update servers_v7.json
9241,closed,2023-11-05 06:31:37+00:00,2023-11-08 02:41:13+00:00,2023-11-08 02:41:13+00:00,eradication mindustry ip change
9240,closed,2023-11-04 21:13:23+00:00,,2023-11-04 21:46:04+00:00,venomcoolbotbranch
9237,open,2023-11-04 18:26:12+00:00,,,updating the ukrainian language
9236,closed,2023-11-04 17:29:28+00:00,2023-11-04 18:00:32+00:00,2023-11-04 18:00:32+00:00,update bundle_hu.properties
9235,closed,2023-11-04 16:47:03+00:00,,2023-12-06 15:47:05+00:00,update vietnamese translation
9234,closed,2023-11-04 14:28:24+00:00,2023-11-04 14:56:24+00:00,2023-11-04 14:56:24+00:00,meltdown properly overdrivable
9233,closed,2023-11-04 13:07:36+00:00,2024-01-03 21:51:14+00:00,2024-01-03 21:51:14+00:00,added nuclear strike effects
9231,closed,2023-11-03 15:09:09+00:00,2023-11-04 13:12:21+00:00,2023-11-04 13:12:21+00:00,slight adjusment
9230,closed,2023-11-03 15:08:15+00:00,2023-11-03 15:19:50+00:00,2023-11-03 15:19:50+00:00,uncap foreshadow damage on shields
9229,closed,2023-11-03 06:04:39+00:00,2023-11-03 13:34:14+00:00,2023-11-03 13:34:14+00:00,update bundle_hu.properties
9228,closed,2023-11-03 00:20:08+00:00,,2023-11-03 01:27:47+00:00,assignment 1
9227,closed,2023-11-02 15:40:36+00:00,2023-11-02 15:45:08+00:00,2023-11-02 15:45:08+00:00,update bundle_hu.properties
9226,closed,2023-11-02 11:10:25+00:00,2023-11-02 13:01:59+00:00,2023-11-02 13:01:59+00:00,scepter buff
9223,closed,2023-11-01 17:35:07+00:00,2023-11-02 12:58:26+00:00,2023-11-02 12:58:26+00:00,foreshadow overhaul
9221,closed,2023-10-31 23:33:56+00:00,2023-10-31 23:34:14+00:00,2023-10-31 23:34:14+00:00,update io ips
9219,closed,2023-10-31 14:13:53+00:00,2023-10-31 14:20:39+00:00,2023-10-31 14:20:39+00:00,update servers_v7.json
